reference_id,ticket_created,date_created,issue_date,issue_type,method,issue,state,type_of_call_or_messge,type_of_property_goods_or_services,allegation_verified,data_nature
8908109,2026-07-17T23:29:27.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Interference,AZ,,,False,public-reference-allegations-unverified
8907861,2026-07-17T22:22:45.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Billing,GA,,,False,public-reference-allegations-unverified
8905630,2026-07-17T16:41:22.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,OH,Live Voice,Other Services,False,public-reference-allegations-unverified
8904826,2026-07-17T14:31:12.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,TX,,,False,public-reference-allegations-unverified
8907703,2026-07-17T21:45:37.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,VA,,,False,public-reference-allegations-unverified
8907903,2026-07-17T22:29:35.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,WA,,,False,public-reference-allegations-unverified
8905367,2026-07-17T16:02:33.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),MA,,,False,public-reference-allegations-unverified
8907435,2026-07-17T20:52:40.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Privacy,IL,,,False,public-reference-allegations-unverified
8906948,2026-07-17T19:42:00.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8907239,2026-07-17T20:20:53.000Z,2026-07-17T00:00:00.000,2026-07-13T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Live Voice,,False,public-reference-allegations-unverified
8904528,2026-07-17T13:27:50.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TN,Live Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8906269,2026-07-17T18:11:21.000Z,2026-07-17T00:00:00.000,,Internet,Cable,Billing,NY,,,False,public-reference-allegations-unverified
8904122,2026-07-17T06:50:05.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),TX,,,False,public-reference-allegations-unverified
8904992,2026-07-17T15:06:22.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Irs Services,False,public-reference-allegations-unverified
8908114,2026-07-17T23:31:17.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,PR,,,False,public-reference-allegations-unverified
8907403,2026-07-17T20:47:46.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,LA,Live Voice,,False,public-reference-allegations-unverified
8908019,2026-07-17T23:01:59.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,CO,,,False,public-reference-allegations-unverified
8908301,2026-07-18T00:46:15.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Live Voice,Business Loans Services,False,public-reference-allegations-unverified
8908254,2026-07-18T00:24:33.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),AZ,,,False,public-reference-allegations-unverified
8907190,2026-07-17T20:13:33.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8906839,2026-07-17T19:28:01.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Interference,GA,,,False,public-reference-allegations-unverified
8907423,2026-07-17T20:50:22.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8908530,2026-07-18T02:48:02.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8907799,2026-07-17T22:07:42.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8908585,2026-07-18T03:20:48.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Number Portability (keeping your number if you change providers),CA,,,False,public-reference-allegations-unverified
8904622,2026-07-17T13:51:05.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IN,,,False,public-reference-allegations-unverified
8907683,2026-07-17T21:40:55.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Prerecorded Voice,Credit Card Debt Services,False,public-reference-allegations-unverified
8905769,2026-07-17T16:56:27.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,,,False,public-reference-allegations-unverified
8904559,2026-07-17T13:38:06.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,IL,,,False,public-reference-allegations-unverified
8905138,2026-07-17T15:32:07.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TN,,,False,public-reference-allegations-unverified
8907037,2026-07-17T19:52:45.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OK,,,False,public-reference-allegations-unverified
8904578,2026-07-17T13:41:08.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,OH,,,False,public-reference-allegations-unverified
8904093,2026-07-17T06:11:48.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),CA,,,False,public-reference-allegations-unverified
8904821,2026-07-17T14:30:43.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Privacy,SD,,,False,public-reference-allegations-unverified
8905451,2026-07-17T16:17:28.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,VA,,,False,public-reference-allegations-unverified
8907843,2026-07-17T22:20:20.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8905219,2026-07-17T15:41:42.000Z,2026-07-17T00:00:00.000,2026-07-09T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,LA,Live Voice,Business Loans Services,False,public-reference-allegations-unverified
8906602,2026-07-17T18:55:50.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,TV,Cable,Indecency,IL,,,False,public-reference-allegations-unverified
8907438,2026-07-17T20:52:59.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Speed,VA,,,False,public-reference-allegations-unverified
8904940,2026-07-17T14:54:23.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8908273,2026-07-18T00:38:27.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Prerecorded Voice,,False,public-reference-allegations-unverified
8907325,2026-07-17T20:35:10.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,MI,,,False,public-reference-allegations-unverified
8904573,2026-07-17T13:40:46.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8908206,2026-07-18T00:06:01.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MI,,,False,public-reference-allegations-unverified
8907578,2026-07-17T21:19:03.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,PA,,,False,public-reference-allegations-unverified
8908496,2026-07-18T02:16:24.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Text Message,,False,public-reference-allegations-unverified
8904088,2026-07-17T05:58:03.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Text Message,,False,public-reference-allegations-unverified
8907384,2026-07-17T20:44:29.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,DE,,,False,public-reference-allegations-unverified
8908441,2026-07-18T01:56:21.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Accessibility,,Closed Captioning on TV,MS,,,False,public-reference-allegations-unverified
8905565,2026-07-17T16:30:03.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8905563,2026-07-17T16:29:56.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,IN,,,False,public-reference-allegations-unverified
8904044,2026-07-17T05:00:43.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Privacy,NY,,,False,public-reference-allegations-unverified
8907151,2026-07-17T20:07:54.000Z,2026-07-17T00:00:00.000,,TV,Cable,Billing,AL,,,False,public-reference-allegations-unverified
8906125,2026-07-17T17:51:53.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Live Voice,Other Services,False,public-reference-allegations-unverified
8906224,2026-07-17T18:07:02.000Z,2026-07-17T00:00:00.000,2026-07-15T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,TN,,,False,public-reference-allegations-unverified
8908358,2026-07-18T01:15:35.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Interference (including signal jammers),FL,,,False,public-reference-allegations-unverified
8908081,2026-07-17T23:15:34.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Interference,IN,,,False,public-reference-allegations-unverified
8908633,2026-07-18T03:58:25.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OH,,,False,public-reference-allegations-unverified
8905989,2026-07-17T17:26:33.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,NM,Live Voice,Other Services,False,public-reference-allegations-unverified
8907532,2026-07-17T21:10:00.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8906447,2026-07-17T18:31:31.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),FL,,,False,public-reference-allegations-unverified
8906726,2026-07-17T19:12:39.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,TV,Fiber,Indecency,IN,,,False,public-reference-allegations-unverified
8907945,2026-07-17T22:41:24.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,WI,,,False,public-reference-allegations-unverified
8905833,2026-07-17T17:05:32.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,NY,,,False,public-reference-allegations-unverified
8906621,2026-07-17T18:58:48.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),FL,,,False,public-reference-allegations-unverified
8906669,2026-07-17T19:05:31.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,NY,,,False,public-reference-allegations-unverified
8908332,2026-07-18T01:07:11.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Live Voice,,False,public-reference-allegations-unverified
8906871,2026-07-17T19:32:06.000Z,2026-07-17T00:00:00.000,2026-07-09T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8905902,2026-07-17T17:15:17.000Z,2026-07-17T00:00:00.000,,Phone,Internet (VOIP),Number Portability (keeping your number if you change providers),WA,,,False,public-reference-allegations-unverified
8908015,2026-07-17T23:00:01.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),VA,,,False,public-reference-allegations-unverified
8907370,2026-07-17T20:43:05.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Interference,FL,,,False,public-reference-allegations-unverified
8904347,2026-07-17T12:12:38.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8906152,2026-07-17T17:56:07.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,MO,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8904747,2026-07-17T14:17:18.000Z,2026-07-17T00:00:00.000,,Internet,Cable,Billing,TX,,,False,public-reference-allegations-unverified
8905050,2026-07-17T15:17:17.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),FL,,,False,public-reference-allegations-unverified
8904850,2026-07-17T14:35:20.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),GA,,,False,public-reference-allegations-unverified
8906500,2026-07-17T18:39:28.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Equipment,FL,,,False,public-reference-allegations-unverified
8907906,2026-07-17T22:29:47.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8905624,2026-07-17T16:40:43.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,WA,,,False,public-reference-allegations-unverified
8904851,2026-07-17T14:37:03.000Z,2026-07-17T00:00:00.000,2026-03-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,,,False,public-reference-allegations-unverified
8906731,2026-07-17T19:13:22.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Equipment,TX,,,False,public-reference-allegations-unverified
8905096,2026-07-17T15:26:23.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,TX,,,False,public-reference-allegations-unverified
8907643,2026-07-17T21:33:36.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,FL,,,False,public-reference-allegations-unverified
8908076,2026-07-17T23:14:31.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8905573,2026-07-17T16:31:58.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,UT,,,False,public-reference-allegations-unverified
8904882,2026-07-17T14:44:47.000Z,2026-07-17T00:00:00.000,,TV,Satellite,Availability,NH,,,False,public-reference-allegations-unverified
8908312,2026-07-18T00:56:09.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,KY,,,False,public-reference-allegations-unverified
8907222,2026-07-17T20:18:49.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,DE,,,False,public-reference-allegations-unverified
8908348,2026-07-18T01:11:04.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8907313,2026-07-17T20:32:57.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NY,,,False,public-reference-allegations-unverified
8904307,2026-07-17T11:34:41.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,SD,,,False,public-reference-allegations-unverified
8907038,2026-07-17T19:52:49.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IA,Live Voice,,False,public-reference-allegations-unverified
8906700,2026-07-17T19:09:13.000Z,2026-07-17T00:00:00.000,,TV,Satellite,Interference,CO,,,False,public-reference-allegations-unverified
8905825,2026-07-17T17:03:34.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8904184,2026-07-17T08:53:43.000Z,2026-07-17T00:00:00.000,2026-07-03T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,,,False,public-reference-allegations-unverified
8905438,2026-07-17T16:15:33.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,ID,,,False,public-reference-allegations-unverified
8906566,2026-07-17T18:49:57.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,CA,,,False,public-reference-allegations-unverified
8907340,2026-07-17T20:37:25.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,VA,,,False,public-reference-allegations-unverified
8907452,2026-07-17T20:55:02.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8905313,2026-07-17T15:54:52.000Z,2026-07-17T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IA,Text Message,,False,public-reference-allegations-unverified
8904032,2026-07-17T04:48:30.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,UT,Text Message,Mortgage Loans Services,False,public-reference-allegations-unverified
8905365,2026-07-17T16:02:24.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8905419,2026-07-17T16:11:49.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8908565,2026-07-18T03:05:41.000Z,2026-07-17T00:00:00.000,,TV,Cable,Interference,TX,,,False,public-reference-allegations-unverified
8906276,2026-07-17T18:11:45.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8908504,2026-07-18T02:23:01.000Z,2026-07-17T00:00:00.000,2026-04-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IN,Live Voice,Other Services,False,public-reference-allegations-unverified
8905091,2026-07-17T15:25:18.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Interference,DC,,,False,public-reference-allegations-unverified
8905396,2026-07-17T16:07:48.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,CA,,,False,public-reference-allegations-unverified
8904283,2026-07-17T11:16:08.000Z,2026-07-17T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wired,Unwanted Calls,FL,Prerecorded Voice,,False,public-reference-allegations-unverified
8908174,2026-07-17T23:51:55.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,AZ,,,False,public-reference-allegations-unverified
8907336,2026-07-17T20:37:00.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,WA,,,False,public-reference-allegations-unverified
8904186,2026-07-17T09:00:45.000Z,2026-07-17T00:00:00.000,2026-07-14T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,GA,Live Voice,,False,public-reference-allegations-unverified
8906540,2026-07-17T18:45:57.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NE,Prerecorded Voice,,False,public-reference-allegations-unverified
8905175,2026-07-17T15:36:32.000Z,2026-07-17T00:00:00.000,,TV,Fiber,Availability,OH,,,False,public-reference-allegations-unverified
8904673,2026-07-17T14:02:46.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,TV,Broadcast,Indecency,TX,,,False,public-reference-allegations-unverified
8904212,2026-07-17T09:28:02.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8907353,2026-07-17T20:39:29.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MI,Prerecorded Voice,,False,public-reference-allegations-unverified
8906770,2026-07-17T19:18:09.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,WA,,,False,public-reference-allegations-unverified
8904157,2026-07-17T07:42:14.000Z,2026-07-17T00:00:00.000,2026-07-03T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Live Voice,,False,public-reference-allegations-unverified
8906122,2026-07-17T17:51:00.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),CA,,,False,public-reference-allegations-unverified
8908337,2026-07-18T01:09:10.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,VA,,,False,public-reference-allegations-unverified
8904877,2026-07-17T14:43:16.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Availability (including rural call completion),VA,,,False,public-reference-allegations-unverified
8907845,2026-07-17T22:20:29.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,FL,Live Voice,,False,public-reference-allegations-unverified
8907865,2026-07-17T22:23:03.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Interference,FL,,,False,public-reference-allegations-unverified
8906748,2026-07-17T19:15:24.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Live Voice,Home Improvement Services,False,public-reference-allegations-unverified
8908413,2026-07-18T01:42:36.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MD,,,False,public-reference-allegations-unverified
8907043,2026-07-17T19:53:44.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Live Voice,,False,public-reference-allegations-unverified
8908009,2026-07-17T22:58:20.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8906004,2026-07-17T17:29:05.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8904188,2026-07-17T09:02:16.000Z,2026-07-17T00:00:00.000,,Phone,Internet (VOIP),Number Portability (keeping your number if you change providers),CA,,,False,public-reference-allegations-unverified
8907928,2026-07-17T22:37:29.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,,,False,public-reference-allegations-unverified
8908614,2026-07-18T03:46:15.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Speed,OK,,,False,public-reference-allegations-unverified
8903959,2026-07-17T04:00:17.000Z,2026-07-17T00:00:00.000,2025-10-21T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OR,Text Message,Health Insurance Services,False,public-reference-allegations-unverified
8906884,2026-07-17T19:33:43.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,LA,,,False,public-reference-allegations-unverified
8906886,2026-07-17T19:34:01.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8905046,2026-07-17T15:16:46.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),CO,,,False,public-reference-allegations-unverified
8906905,2026-07-17T19:36:09.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,IL,,,False,public-reference-allegations-unverified
8905723,2026-07-17T16:50:58.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,IN,,,False,public-reference-allegations-unverified
8904598,2026-07-17T13:47:07.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,FL,Prerecorded Voice,,False,public-reference-allegations-unverified
8904419,2026-07-17T12:50:08.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,NY,,,False,public-reference-allegations-unverified
8908494,2026-07-18T02:16:08.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Availability (including rural call completion),UT,,,False,public-reference-allegations-unverified
8906962,2026-07-17T19:44:14.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Availability,AR,,,False,public-reference-allegations-unverified
8907617,2026-07-17T21:28:26.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,,False,public-reference-allegations-unverified
8907461,2026-07-17T20:56:39.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IL,,,False,public-reference-allegations-unverified
8908557,2026-07-18T03:00:05.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Live Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8904911,2026-07-17T14:48:53.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8907365,2026-07-17T20:42:04.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Billing,WI,,,False,public-reference-allegations-unverified
8907278,2026-07-17T20:27:06.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Equipment,FL,,,False,public-reference-allegations-unverified
8908245,2026-07-18T00:20:32.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),IL,,,False,public-reference-allegations-unverified
8904579,2026-07-17T13:41:24.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8906176,2026-07-17T17:59:11.000Z,2026-07-17T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8904902,2026-07-17T14:47:46.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8904769,2026-07-17T14:22:38.000Z,2026-07-17T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TN,Live Voice,,False,public-reference-allegations-unverified
8906135,2026-07-17T17:53:07.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Billing,GA,,,False,public-reference-allegations-unverified
8907741,2026-07-17T21:54:26.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,VA,,,False,public-reference-allegations-unverified
8904645,2026-07-17T13:54:23.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),NY,,,False,public-reference-allegations-unverified
8908329,2026-07-18T01:06:49.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,PA,,,False,public-reference-allegations-unverified
