user_id,item_id,event_type,sequence_rank_within_type,absolute_event_time_available,data_nature
U00586,I00094,cart,1,False,public-derived-with-sequence-proxy
U00586,I00249,cart,2,False,public-derived-with-sequence-proxy
U00586,I00848,cart,3,False,public-derived-with-sequence-proxy
U00586,I02487,cart,4,False,public-derived-with-sequence-proxy
U00586,I04299,cart,5,False,public-derived-with-sequence-proxy
U00586,I04362,cart,6,False,public-derived-with-sequence-proxy
U00586,I04404,cart,7,False,public-derived-with-sequence-proxy
U00586,I04636,cart,8,False,public-derived-with-sequence-proxy
U00586,I05175,cart,9,False,public-derived-with-sequence-proxy
U00586,I05177,cart,10,False,public-derived-with-sequence-proxy
U00586,I05435,cart,11,False,public-derived-with-sequence-proxy
U00586,I05466,cart,12,False,public-derived-with-sequence-proxy
U00587,I00144,cart,1,False,public-derived-with-sequence-proxy
U00587,I00213,cart,2,False,public-derived-with-sequence-proxy
U00587,I00755,cart,3,False,public-derived-with-sequence-proxy
U00587,I00912,cart,4,False,public-derived-with-sequence-proxy
U00587,I01045,cart,5,False,public-derived-with-sequence-proxy
U00587,I01558,cart,6,False,public-derived-with-sequence-proxy
U00587,I01689,cart,7,False,public-derived-with-sequence-proxy
U00587,I01752,cart,8,False,public-derived-with-sequence-proxy
U00587,I01762,cart,9,False,public-derived-with-sequence-proxy
U00587,I01770,cart,10,False,public-derived-with-sequence-proxy
U00587,I02641,cart,11,False,public-derived-with-sequence-proxy
U00587,I03318,cart,12,False,public-derived-with-sequence-proxy
U00588,I00134,cart,1,False,public-derived-with-sequence-proxy
U00588,I00802,cart,2,False,public-derived-with-sequence-proxy
U00588,I00885,cart,3,False,public-derived-with-sequence-proxy
U00588,I01032,cart,4,False,public-derived-with-sequence-proxy
U00588,I01579,cart,5,False,public-derived-with-sequence-proxy
U00588,I01701,cart,6,False,public-derived-with-sequence-proxy
U00588,I01930,cart,7,False,public-derived-with-sequence-proxy
U00588,I02873,cart,8,False,public-derived-with-sequence-proxy
U00588,I02961,cart,9,False,public-derived-with-sequence-proxy
U00588,I03321,cart,10,False,public-derived-with-sequence-proxy
U00588,I04360,cart,11,False,public-derived-with-sequence-proxy
U00588,I04618,cart,12,False,public-derived-with-sequence-proxy
U00589,I00083,cart,1,False,public-derived-with-sequence-proxy
U00589,I00415,cart,2,False,public-derived-with-sequence-proxy
U00589,I00585,cart,3,False,public-derived-with-sequence-proxy
U00589,I00587,cart,4,False,public-derived-with-sequence-proxy
U00589,I00740,cart,5,False,public-derived-with-sequence-proxy
U00589,I01734,cart,6,False,public-derived-with-sequence-proxy
U00589,I01754,cart,7,False,public-derived-with-sequence-proxy
U00589,I01831,cart,8,False,public-derived-with-sequence-proxy
U00589,I01864,cart,9,False,public-derived-with-sequence-proxy
U00589,I02351,cart,10,False,public-derived-with-sequence-proxy
U00589,I02489,cart,11,False,public-derived-with-sequence-proxy
U00589,I02578,cart,12,False,public-derived-with-sequence-proxy
U00590,I00125,cart,1,False,public-derived-with-sequence-proxy
U00590,I00615,cart,2,False,public-derived-with-sequence-proxy
U00590,I00666,cart,3,False,public-derived-with-sequence-proxy
U00590,I00769,cart,4,False,public-derived-with-sequence-proxy
U00590,I01497,cart,5,False,public-derived-with-sequence-proxy
U00590,I01885,cart,6,False,public-derived-with-sequence-proxy
U00590,I02000,cart,7,False,public-derived-with-sequence-proxy
U00590,I02426,cart,8,False,public-derived-with-sequence-proxy
U00590,I02485,cart,9,False,public-derived-with-sequence-proxy
U00590,I02566,cart,10,False,public-derived-with-sequence-proxy
U00590,I02750,cart,11,False,public-derived-with-sequence-proxy
U00590,I02904,cart,12,False,public-derived-with-sequence-proxy
U00591,I00614,cart,1,False,public-derived-with-sequence-proxy
U00591,I00822,cart,2,False,public-derived-with-sequence-proxy
U00591,I01514,cart,3,False,public-derived-with-sequence-proxy
U00591,I02573,cart,4,False,public-derived-with-sequence-proxy
U00591,I02850,cart,5,False,public-derived-with-sequence-proxy
U00591,I02991,cart,6,False,public-derived-with-sequence-proxy
U00591,I03155,cart,7,False,public-derived-with-sequence-proxy
U00591,I03295,cart,8,False,public-derived-with-sequence-proxy
U00591,I03654,cart,9,False,public-derived-with-sequence-proxy
U00591,I03815,cart,10,False,public-derived-with-sequence-proxy
U00591,I03824,cart,11,False,public-derived-with-sequence-proxy
U00591,I04199,cart,12,False,public-derived-with-sequence-proxy
U00592,I00065,cart,1,False,public-derived-with-sequence-proxy
U00592,I00082,cart,2,False,public-derived-with-sequence-proxy
U00592,I00091,cart,3,False,public-derived-with-sequence-proxy
U00592,I00249,cart,4,False,public-derived-with-sequence-proxy
U00592,I00334,cart,5,False,public-derived-with-sequence-proxy
U00592,I00505,cart,6,False,public-derived-with-sequence-proxy
U00592,I00521,cart,7,False,public-derived-with-sequence-proxy
U00592,I01650,cart,8,False,public-derived-with-sequence-proxy
U00592,I01822,cart,9,False,public-derived-with-sequence-proxy
U00592,I02334,cart,10,False,public-derived-with-sequence-proxy
U00592,I02467,cart,11,False,public-derived-with-sequence-proxy
U00592,I02578,cart,12,False,public-derived-with-sequence-proxy
U00593,I00119,cart,1,False,public-derived-with-sequence-proxy
U00593,I00187,cart,2,False,public-derived-with-sequence-proxy
U00593,I00433,cart,3,False,public-derived-with-sequence-proxy
U00593,I01110,cart,4,False,public-derived-with-sequence-proxy
U00593,I01285,cart,5,False,public-derived-with-sequence-proxy
U00593,I01653,cart,6,False,public-derived-with-sequence-proxy
U00593,I01658,cart,7,False,public-derived-with-sequence-proxy
U00593,I01665,cart,8,False,public-derived-with-sequence-proxy
U00593,I01975,cart,9,False,public-derived-with-sequence-proxy
U00593,I02001,cart,10,False,public-derived-with-sequence-proxy
U00593,I02050,cart,11,False,public-derived-with-sequence-proxy
U00593,I02351,cart,12,False,public-derived-with-sequence-proxy
U00594,I00163,cart,1,False,public-derived-with-sequence-proxy
U00594,I00277,cart,2,False,public-derived-with-sequence-proxy
U00594,I00615,cart,3,False,public-derived-with-sequence-proxy
U00594,I00693,cart,4,False,public-derived-with-sequence-proxy
U00594,I01766,cart,5,False,public-derived-with-sequence-proxy
U00594,I02396,cart,6,False,public-derived-with-sequence-proxy
U00594,I02729,cart,7,False,public-derived-with-sequence-proxy
U00594,I02740,cart,8,False,public-derived-with-sequence-proxy
U00594,I03022,cart,9,False,public-derived-with-sequence-proxy
U00594,I03373,cart,10,False,public-derived-with-sequence-proxy
U00594,I03530,cart,11,False,public-derived-with-sequence-proxy
U00594,I04106,cart,12,False,public-derived-with-sequence-proxy
U00595,I00194,cart,1,False,public-derived-with-sequence-proxy
U00595,I00543,cart,2,False,public-derived-with-sequence-proxy
U00595,I00586,cart,3,False,public-derived-with-sequence-proxy
U00595,I00969,cart,4,False,public-derived-with-sequence-proxy
U00595,I01090,cart,5,False,public-derived-with-sequence-proxy
U00595,I01497,cart,6,False,public-derived-with-sequence-proxy
U00595,I01653,cart,7,False,public-derived-with-sequence-proxy
U00595,I01704,cart,8,False,public-derived-with-sequence-proxy
U00595,I01974,cart,9,False,public-derived-with-sequence-proxy
U00595,I02154,cart,10,False,public-derived-with-sequence-proxy
U00595,I02316,cart,11,False,public-derived-with-sequence-proxy
U00595,I03815,cart,12,False,public-derived-with-sequence-proxy
U00596,I01894,cart,1,False,public-derived-with-sequence-proxy
U00596,I02045,cart,2,False,public-derived-with-sequence-proxy
U00596,I02723,cart,3,False,public-derived-with-sequence-proxy
U00596,I02724,cart,4,False,public-derived-with-sequence-proxy
U00596,I03337,cart,5,False,public-derived-with-sequence-proxy
U00596,I03358,cart,6,False,public-derived-with-sequence-proxy
U00596,I03780,cart,7,False,public-derived-with-sequence-proxy
U00596,I03985,cart,8,False,public-derived-with-sequence-proxy
U00596,I04244,cart,9,False,public-derived-with-sequence-proxy
U00596,I04512,cart,10,False,public-derived-with-sequence-proxy
U00596,I04586,cart,11,False,public-derived-with-sequence-proxy
U00596,I04628,cart,12,False,public-derived-with-sequence-proxy
U00597,I00231,cart,1,False,public-derived-with-sequence-proxy
U00597,I01053,cart,2,False,public-derived-with-sequence-proxy
U00597,I01935,cart,3,False,public-derived-with-sequence-proxy
U00597,I01982,cart,4,False,public-derived-with-sequence-proxy
U00597,I02291,cart,5,False,public-derived-with-sequence-proxy
U00597,I02482,cart,6,False,public-derived-with-sequence-proxy
U00597,I03059,cart,7,False,public-derived-with-sequence-proxy
U00597,I03332,cart,8,False,public-derived-with-sequence-proxy
U00597,I03575,cart,9,False,public-derived-with-sequence-proxy
U00597,I04046,cart,10,False,public-derived-with-sequence-proxy
U00597,I04759,cart,11,False,public-derived-with-sequence-proxy
U00597,I04820,cart,12,False,public-derived-with-sequence-proxy
U00598,I00021,cart,1,False,public-derived-with-sequence-proxy
U00598,I00249,cart,2,False,public-derived-with-sequence-proxy
U00598,I00949,cart,3,False,public-derived-with-sequence-proxy
U00598,I01640,cart,4,False,public-derived-with-sequence-proxy
U00598,I02065,cart,5,False,public-derived-with-sequence-proxy
U00598,I02112,cart,6,False,public-derived-with-sequence-proxy
U00598,I02232,cart,7,False,public-derived-with-sequence-proxy
U00598,I02450,cart,8,False,public-derived-with-sequence-proxy
U00598,I02502,cart,9,False,public-derived-with-sequence-proxy
U00598,I02829,cart,10,False,public-derived-with-sequence-proxy
U00598,I03440,cart,11,False,public-derived-with-sequence-proxy
U00598,I03810,cart,12,False,public-derived-with-sequence-proxy
U00599,I00125,cart,1,False,public-derived-with-sequence-proxy
U00599,I00247,cart,2,False,public-derived-with-sequence-proxy
U00599,I00423,cart,3,False,public-derived-with-sequence-proxy
U00599,I00448,cart,4,False,public-derived-with-sequence-proxy
U00599,I00493,cart,5,False,public-derived-with-sequence-proxy
U00599,I00665,cart,6,False,public-derived-with-sequence-proxy
U00599,I00692,cart,7,False,public-derived-with-sequence-proxy
U00599,I00992,cart,8,False,public-derived-with-sequence-proxy
U00599,I01065,cart,9,False,public-derived-with-sequence-proxy
U00599,I01374,cart,10,False,public-derived-with-sequence-proxy
U00599,I01427,cart,11,False,public-derived-with-sequence-proxy
U00599,I01653,cart,12,False,public-derived-with-sequence-proxy
U00600,I01762,cart,1,False,public-derived-with-sequence-proxy
U00600,I01793,cart,2,False,public-derived-with-sequence-proxy
U00600,I02169,cart,3,False,public-derived-with-sequence-proxy
U00600,I02302,cart,4,False,public-derived-with-sequence-proxy
U00600,I02494,cart,5,False,public-derived-with-sequence-proxy
U00600,I03365,cart,6,False,public-derived-with-sequence-proxy
U00600,I03373,cart,7,False,public-derived-with-sequence-proxy
U00600,I03429,cart,8,False,public-derived-with-sequence-proxy
U00600,I03445,cart,9,False,public-derived-with-sequence-proxy
U00600,I03679,cart,10,False,public-derived-with-sequence-proxy
U00600,I03683,cart,11,False,public-derived-with-sequence-proxy
U00600,I03693,cart,12,False,public-derived-with-sequence-proxy
U00601,I00967,cart,1,False,public-derived-with-sequence-proxy
U00601,I01618,cart,2,False,public-derived-with-sequence-proxy
U00601,I01689,cart,3,False,public-derived-with-sequence-proxy
U00601,I01766,cart,4,False,public-derived-with-sequence-proxy
U00601,I01888,cart,5,False,public-derived-with-sequence-proxy
U00601,I01989,cart,6,False,public-derived-with-sequence-proxy
U00601,I02150,cart,7,False,public-derived-with-sequence-proxy
U00601,I02203,cart,8,False,public-derived-with-sequence-proxy
U00601,I02642,cart,9,False,public-derived-with-sequence-proxy
U00601,I02707,cart,10,False,public-derived-with-sequence-proxy
U00601,I02725,cart,11,False,public-derived-with-sequence-proxy
U00601,I02932,cart,12,False,public-derived-with-sequence-proxy
U00602,I00400,cart,1,False,public-derived-with-sequence-proxy
U00602,I00649,cart,2,False,public-derived-with-sequence-proxy
U00602,I01471,cart,3,False,public-derived-with-sequence-proxy
U00602,I01498,cart,4,False,public-derived-with-sequence-proxy
U00602,I01756,cart,5,False,public-derived-with-sequence-proxy
U00602,I02278,cart,6,False,public-derived-with-sequence-proxy
U00602,I02287,cart,7,False,public-derived-with-sequence-proxy
U00602,I02337,cart,8,False,public-derived-with-sequence-proxy
U00602,I02894,cart,9,False,public-derived-with-sequence-proxy
U00602,I03304,cart,10,False,public-derived-with-sequence-proxy
U00602,I04082,cart,11,False,public-derived-with-sequence-proxy
U00602,I04458,cart,12,False,public-derived-with-sequence-proxy
U00603,I00079,cart,1,False,public-derived-with-sequence-proxy
U00603,I00094,cart,2,False,public-derived-with-sequence-proxy
U00603,I00177,cart,3,False,public-derived-with-sequence-proxy
U00603,I01371,cart,4,False,public-derived-with-sequence-proxy
U00603,I01430,cart,5,False,public-derived-with-sequence-proxy
U00603,I01489,cart,6,False,public-derived-with-sequence-proxy
U00603,I01668,cart,7,False,public-derived-with-sequence-proxy
U00603,I01752,cart,8,False,public-derived-with-sequence-proxy
U00603,I01830,cart,9,False,public-derived-with-sequence-proxy
U00603,I02237,cart,10,False,public-derived-with-sequence-proxy
U00603,I02255,cart,11,False,public-derived-with-sequence-proxy
U00603,I02592,cart,12,False,public-derived-with-sequence-proxy
U00604,I00334,cart,1,False,public-derived-with-sequence-proxy
U00604,I01735,cart,2,False,public-derived-with-sequence-proxy
U00604,I02729,cart,3,False,public-derived-with-sequence-proxy
U00604,I02858,cart,4,False,public-derived-with-sequence-proxy
U00604,I02980,cart,5,False,public-derived-with-sequence-proxy
U00604,I03036,cart,6,False,public-derived-with-sequence-proxy
U00604,I03199,cart,7,False,public-derived-with-sequence-proxy
U00604,I04235,cart,8,False,public-derived-with-sequence-proxy
U00604,I04395,cart,9,False,public-derived-with-sequence-proxy
U00604,I04417,cart,10,False,public-derived-with-sequence-proxy
U00604,I04593,cart,11,False,public-derived-with-sequence-proxy
U00604,I04929,cart,12,False,public-derived-with-sequence-proxy
U00605,I00398,cart,1,False,public-derived-with-sequence-proxy
U00605,I00613,cart,2,False,public-derived-with-sequence-proxy
U00605,I00615,cart,3,False,public-derived-with-sequence-proxy
U00605,I00669,cart,4,False,public-derived-with-sequence-proxy
U00605,I00710,cart,5,False,public-derived-with-sequence-proxy
U00605,I01003,cart,6,False,public-derived-with-sequence-proxy
U00605,I01106,cart,7,False,public-derived-with-sequence-proxy
U00605,I01539,cart,8,False,public-derived-with-sequence-proxy
U00605,I01643,cart,9,False,public-derived-with-sequence-proxy
U00605,I02467,cart,10,False,public-derived-with-sequence-proxy
U00605,I02957,cart,11,False,public-derived-with-sequence-proxy
U00605,I03393,cart,12,False,public-derived-with-sequence-proxy
U00606,I00661,cart,1,False,public-derived-with-sequence-proxy
U00606,I01887,cart,2,False,public-derived-with-sequence-proxy
U00606,I01974,cart,3,False,public-derived-with-sequence-proxy
U00606,I02603,cart,4,False,public-derived-with-sequence-proxy
U00606,I02720,cart,5,False,public-derived-with-sequence-proxy
U00606,I03960,cart,6,False,public-derived-with-sequence-proxy
U00606,I04141,cart,7,False,public-derived-with-sequence-proxy
U00606,I04650,cart,8,False,public-derived-with-sequence-proxy
U00606,I05405,cart,9,False,public-derived-with-sequence-proxy
U00606,I05574,cart,10,False,public-derived-with-sequence-proxy
U00606,I05658,cart,11,False,public-derived-with-sequence-proxy
U00606,I05659,cart,12,False,public-derived-with-sequence-proxy
U00607,I00010,cart,1,False,public-derived-with-sequence-proxy
U00607,I01141,cart,2,False,public-derived-with-sequence-proxy
U00607,I01491,cart,3,False,public-derived-with-sequence-proxy
U00607,I01522,cart,4,False,public-derived-with-sequence-proxy
U00607,I01715,cart,5,False,public-derived-with-sequence-proxy
U00607,I02251,cart,6,False,public-derived-with-sequence-proxy
U00607,I02337,cart,7,False,public-derived-with-sequence-proxy
U00607,I02454,cart,8,False,public-derived-with-sequence-proxy
U00607,I02642,cart,9,False,public-derived-with-sequence-proxy
U00607,I02872,cart,10,False,public-derived-with-sequence-proxy
U00607,I02903,cart,11,False,public-derived-with-sequence-proxy
U00607,I03176,cart,12,False,public-derived-with-sequence-proxy
U00608,I00094,cart,1,False,public-derived-with-sequence-proxy
U00608,I00125,cart,2,False,public-derived-with-sequence-proxy
U00608,I00662,cart,3,False,public-derived-with-sequence-proxy
U00608,I00774,cart,4,False,public-derived-with-sequence-proxy
U00608,I01442,cart,5,False,public-derived-with-sequence-proxy
U00608,I01658,cart,6,False,public-derived-with-sequence-proxy
U00608,I01755,cart,7,False,public-derived-with-sequence-proxy
U00608,I02011,cart,8,False,public-derived-with-sequence-proxy
U00608,I02098,cart,9,False,public-derived-with-sequence-proxy
U00608,I02254,cart,10,False,public-derived-with-sequence-proxy
U00608,I02603,cart,11,False,public-derived-with-sequence-proxy
U00608,I02980,cart,12,False,public-derived-with-sequence-proxy
U00609,I00907,cart,1,False,public-derived-with-sequence-proxy
U00609,I00973,cart,2,False,public-derived-with-sequence-proxy
U00609,I01173,cart,3,False,public-derived-with-sequence-proxy
U00609,I01742,cart,4,False,public-derived-with-sequence-proxy
U00609,I01852,cart,5,False,public-derived-with-sequence-proxy
U00609,I01983,cart,6,False,public-derived-with-sequence-proxy
U00609,I02709,cart,7,False,public-derived-with-sequence-proxy
U00609,I03171,cart,8,False,public-derived-with-sequence-proxy
U00609,I03401,cart,9,False,public-derived-with-sequence-proxy
U00609,I03696,cart,10,False,public-derived-with-sequence-proxy
U00609,I04167,cart,11,False,public-derived-with-sequence-proxy
U00609,I04170,cart,12,False,public-derived-with-sequence-proxy
U00610,I00767,cart,1,False,public-derived-with-sequence-proxy
U00610,I02179,cart,2,False,public-derived-with-sequence-proxy
U00610,I02237,cart,3,False,public-derived-with-sequence-proxy
U00610,I02255,cart,4,False,public-derived-with-sequence-proxy
U00610,I02344,cart,5,False,public-derived-with-sequence-proxy
U00610,I02979,cart,6,False,public-derived-with-sequence-proxy
U00610,I02980,cart,7,False,public-derived-with-sequence-proxy
U00610,I03111,cart,8,False,public-derived-with-sequence-proxy
U00610,I03325,cart,9,False,public-derived-with-sequence-proxy
U00610,I03517,cart,10,False,public-derived-with-sequence-proxy
U00610,I03565,cart,11,False,public-derived-with-sequence-proxy
U00610,I03584,cart,12,False,public-derived-with-sequence-proxy
U00611,I00084,cart,1,False,public-derived-with-sequence-proxy
U00611,I00156,cart,2,False,public-derived-with-sequence-proxy
U00611,I00229,cart,3,False,public-derived-with-sequence-proxy
U00611,I00404,cart,4,False,public-derived-with-sequence-proxy
U00611,I00482,cart,5,False,public-derived-with-sequence-proxy
U00611,I00716,cart,6,False,public-derived-with-sequence-proxy
U00611,I00906,cart,7,False,public-derived-with-sequence-proxy
U00611,I00944,cart,8,False,public-derived-with-sequence-proxy
U00611,I01029,cart,9,False,public-derived-with-sequence-proxy
U00611,I01114,cart,10,False,public-derived-with-sequence-proxy
U00611,I01207,cart,11,False,public-derived-with-sequence-proxy
U00611,I01625,cart,12,False,public-derived-with-sequence-proxy
U00612,I01566,cart,1,False,public-derived-with-sequence-proxy
U00612,I02102,cart,2,False,public-derived-with-sequence-proxy
U00612,I02389,cart,3,False,public-derived-with-sequence-proxy
U00612,I02729,cart,4,False,public-derived-with-sequence-proxy
U00612,I02989,cart,5,False,public-derived-with-sequence-proxy
U00612,I03471,cart,6,False,public-derived-with-sequence-proxy
U00612,I03797,cart,7,False,public-derived-with-sequence-proxy
U00612,I04236,cart,8,False,public-derived-with-sequence-proxy
U00612,I05103,cart,9,False,public-derived-with-sequence-proxy
U00612,I05175,cart,10,False,public-derived-with-sequence-proxy
U00612,I05254,cart,11,False,public-derived-with-sequence-proxy
U00612,I05466,cart,12,False,public-derived-with-sequence-proxy
U00613,I00026,cart,1,False,public-derived-with-sequence-proxy
U00613,I00091,cart,2,False,public-derived-with-sequence-proxy
U00613,I00356,cart,3,False,public-derived-with-sequence-proxy
U00613,I00378,cart,4,False,public-derived-with-sequence-proxy
U00613,I00783,cart,5,False,public-derived-with-sequence-proxy
U00613,I00871,cart,6,False,public-derived-with-sequence-proxy
U00613,I01013,cart,7,False,public-derived-with-sequence-proxy
U00613,I01282,cart,8,False,public-derived-with-sequence-proxy
U00613,I01296,cart,9,False,public-derived-with-sequence-proxy
U00613,I01481,cart,10,False,public-derived-with-sequence-proxy
U00613,I01715,cart,11,False,public-derived-with-sequence-proxy
U00613,I01831,cart,12,False,public-derived-with-sequence-proxy
U00614,I00094,cart,1,False,public-derived-with-sequence-proxy
U00614,I00210,cart,2,False,public-derived-with-sequence-proxy
U00614,I00587,cart,3,False,public-derived-with-sequence-proxy
U00614,I00658,cart,4,False,public-derived-with-sequence-proxy
U00614,I00899,cart,5,False,public-derived-with-sequence-proxy
U00614,I00966,cart,6,False,public-derived-with-sequence-proxy
U00614,I01053,cart,7,False,public-derived-with-sequence-proxy
U00614,I01100,cart,8,False,public-derived-with-sequence-proxy
U00614,I01229,cart,9,False,public-derived-with-sequence-proxy
U00614,I01336,cart,10,False,public-derived-with-sequence-proxy
U00614,I01383,cart,11,False,public-derived-with-sequence-proxy
U00614,I01424,cart,12,False,public-derived-with-sequence-proxy
U00615,I00206,cart,1,False,public-derived-with-sequence-proxy
U00615,I00231,cart,2,False,public-derived-with-sequence-proxy
U00615,I00334,cart,3,False,public-derived-with-sequence-proxy
U00615,I00514,cart,4,False,public-derived-with-sequence-proxy
U00615,I00615,cart,5,False,public-derived-with-sequence-proxy
U00615,I01658,cart,6,False,public-derived-with-sequence-proxy
U00615,I01782,cart,7,False,public-derived-with-sequence-proxy
U00615,I01891,cart,8,False,public-derived-with-sequence-proxy
U00615,I01917,cart,9,False,public-derived-with-sequence-proxy
U00615,I02131,cart,10,False,public-derived-with-sequence-proxy
U00615,I02297,cart,11,False,public-derived-with-sequence-proxy
U00615,I02309,cart,12,False,public-derived-with-sequence-proxy
U00616,I00158,cart,1,False,public-derived-with-sequence-proxy
U00616,I00437,cart,2,False,public-derived-with-sequence-proxy
U00616,I00585,cart,3,False,public-derived-with-sequence-proxy
U00616,I01658,cart,4,False,public-derived-with-sequence-proxy
U00616,I01663,cart,5,False,public-derived-with-sequence-proxy
U00616,I02297,cart,6,False,public-derived-with-sequence-proxy
U00616,I02338,cart,7,False,public-derived-with-sequence-proxy
U00616,I02476,cart,8,False,public-derived-with-sequence-proxy
U00616,I03035,cart,9,False,public-derived-with-sequence-proxy
U00616,I03053,cart,10,False,public-derived-with-sequence-proxy
U00616,I03260,cart,11,False,public-derived-with-sequence-proxy
U00616,I04457,cart,12,False,public-derived-with-sequence-proxy
U00617,I00414,cart,1,False,public-derived-with-sequence-proxy
U00617,I00447,cart,2,False,public-derived-with-sequence-proxy
U00617,I00458,cart,3,False,public-derived-with-sequence-proxy
U00617,I00661,cart,4,False,public-derived-with-sequence-proxy
U00617,I00665,cart,5,False,public-derived-with-sequence-proxy
U00617,I00720,cart,6,False,public-derived-with-sequence-proxy
U00617,I00743,cart,7,False,public-derived-with-sequence-proxy
U00617,I00972,cart,8,False,public-derived-with-sequence-proxy
U00617,I01613,cart,9,False,public-derived-with-sequence-proxy
U00617,I01672,cart,10,False,public-derived-with-sequence-proxy
U00617,I01704,cart,11,False,public-derived-with-sequence-proxy
U00617,I02000,cart,12,False,public-derived-with-sequence-proxy
U00618,I00414,cart,1,False,public-derived-with-sequence-proxy
U00618,I00870,cart,2,False,public-derived-with-sequence-proxy
U00618,I00898,cart,3,False,public-derived-with-sequence-proxy
U00618,I01591,cart,4,False,public-derived-with-sequence-proxy
U00618,I02039,cart,5,False,public-derived-with-sequence-proxy
U00618,I02044,cart,6,False,public-derived-with-sequence-proxy
U00618,I02089,cart,7,False,public-derived-with-sequence-proxy
U00618,I02105,cart,8,False,public-derived-with-sequence-proxy
U00618,I02147,cart,9,False,public-derived-with-sequence-proxy
U00618,I02158,cart,10,False,public-derived-with-sequence-proxy
U00618,I02162,cart,11,False,public-derived-with-sequence-proxy
U00618,I02382,cart,12,False,public-derived-with-sequence-proxy
U00619,I00178,cart,1,False,public-derived-with-sequence-proxy
U00619,I01250,cart,2,False,public-derived-with-sequence-proxy
U00619,I03053,cart,3,False,public-derived-with-sequence-proxy
U00619,I03231,cart,4,False,public-derived-with-sequence-proxy
U00619,I03442,cart,5,False,public-derived-with-sequence-proxy
U00619,I04393,cart,6,False,public-derived-with-sequence-proxy
U00619,I05177,cart,7,False,public-derived-with-sequence-proxy
U00619,I05198,cart,8,False,public-derived-with-sequence-proxy
U00619,I05323,cart,9,False,public-derived-with-sequence-proxy
U00619,I05326,cart,10,False,public-derived-with-sequence-proxy
U00619,I05513,cart,11,False,public-derived-with-sequence-proxy
U00619,I05564,cart,12,False,public-derived-with-sequence-proxy
U00620,I00065,cart,1,False,public-derived-with-sequence-proxy
U00620,I00094,cart,2,False,public-derived-with-sequence-proxy
U00620,I00415,cart,3,False,public-derived-with-sequence-proxy
U00620,I00535,cart,4,False,public-derived-with-sequence-proxy
U00620,I02111,cart,5,False,public-derived-with-sequence-proxy
U00620,I02159,cart,6,False,public-derived-with-sequence-proxy
U00620,I02450,cart,7,False,public-derived-with-sequence-proxy
U00620,I03500,cart,8,False,public-derived-with-sequence-proxy
U00620,I03584,cart,9,False,public-derived-with-sequence-proxy
U00620,I04310,cart,10,False,public-derived-with-sequence-proxy
U00620,I04458,cart,11,False,public-derived-with-sequence-proxy
U00620,I05177,cart,12,False,public-derived-with-sequence-proxy
U00621,I00006,cart,1,False,public-derived-with-sequence-proxy
U00621,I00085,cart,2,False,public-derived-with-sequence-proxy
U00621,I00365,cart,3,False,public-derived-with-sequence-proxy
U00621,I00586,cart,4,False,public-derived-with-sequence-proxy
U00621,I01134,cart,5,False,public-derived-with-sequence-proxy
U00621,I01772,cart,6,False,public-derived-with-sequence-proxy
U00621,I01920,cart,7,False,public-derived-with-sequence-proxy
U00621,I01941,cart,8,False,public-derived-with-sequence-proxy
U00621,I02132,cart,9,False,public-derived-with-sequence-proxy
U00621,I02548,cart,10,False,public-derived-with-sequence-proxy
U00621,I02563,cart,11,False,public-derived-with-sequence-proxy
U00621,I02959,cart,12,False,public-derived-with-sequence-proxy
U00622,I00187,cart,1,False,public-derived-with-sequence-proxy
U00622,I01633,cart,2,False,public-derived-with-sequence-proxy
U00622,I01926,cart,3,False,public-derived-with-sequence-proxy
U00622,I02423,cart,4,False,public-derived-with-sequence-proxy
U00622,I03053,cart,5,False,public-derived-with-sequence-proxy
U00622,I03565,cart,6,False,public-derived-with-sequence-proxy
U00622,I04393,cart,7,False,public-derived-with-sequence-proxy
U00622,I04537,cart,8,False,public-derived-with-sequence-proxy
U00622,I05111,cart,9,False,public-derived-with-sequence-proxy
U00622,I05511,cart,10,False,public-derived-with-sequence-proxy
U00622,I05641,cart,11,False,public-derived-with-sequence-proxy
U00622,I06032,cart,12,False,public-derived-with-sequence-proxy
U00623,I00191,cart,1,False,public-derived-with-sequence-proxy
U00623,I00226,cart,2,False,public-derived-with-sequence-proxy
U00623,I00334,cart,3,False,public-derived-with-sequence-proxy
U00623,I00737,cart,4,False,public-derived-with-sequence-proxy
U00623,I00847,cart,5,False,public-derived-with-sequence-proxy
U00623,I01411,cart,6,False,public-derived-with-sequence-proxy
U00623,I01466,cart,7,False,public-derived-with-sequence-proxy
U00623,I01519,cart,8,False,public-derived-with-sequence-proxy
U00623,I01553,cart,9,False,public-derived-with-sequence-proxy
U00623,I01968,cart,10,False,public-derived-with-sequence-proxy
U00623,I02508,cart,11,False,public-derived-with-sequence-proxy
U00623,I03040,cart,12,False,public-derived-with-sequence-proxy
U00624,I00130,cart,1,False,public-derived-with-sequence-proxy
U00624,I01088,cart,2,False,public-derived-with-sequence-proxy
U00624,I01410,cart,3,False,public-derived-with-sequence-proxy
U00624,I01431,cart,4,False,public-derived-with-sequence-proxy
U00624,I01519,cart,5,False,public-derived-with-sequence-proxy
U00624,I01766,cart,6,False,public-derived-with-sequence-proxy
U00624,I01936,cart,7,False,public-derived-with-sequence-proxy
U00624,I02430,cart,8,False,public-derived-with-sequence-proxy
U00624,I03059,cart,9,False,public-derived-with-sequence-proxy
