user_id,buy_count,cart_count,view_count,engagement_score,value_segment,recency_available,monetary_available,data_nature
U02588,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02589,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02590,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02591,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02592,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02593,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02594,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02595,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02596,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02597,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02598,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02599,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02600,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02601,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02602,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02603,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02604,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02605,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02606,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02607,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02608,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02609,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02610,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02611,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02612,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02613,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02614,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02615,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02616,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02617,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02618,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02619,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02620,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02621,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02622,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02623,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02624,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02625,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02626,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02627,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02628,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02629,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02630,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02631,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02632,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02633,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02634,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02635,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02636,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02637,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02638,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02639,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02640,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02641,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02642,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02643,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02644,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02645,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02646,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02647,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02648,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02649,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02650,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02651,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02652,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02653,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02654,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02655,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02656,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02657,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02658,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02659,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02660,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02661,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02662,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02663,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02664,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02665,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02666,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02667,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02668,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02669,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02670,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02671,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02672,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02673,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02674,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02675,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02676,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02677,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02678,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02679,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02680,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02681,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02682,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02683,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02684,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02685,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02686,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02687,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02688,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02689,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02690,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02691,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02692,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02693,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02694,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02695,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02696,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02697,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02698,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02699,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02700,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02701,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02702,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02703,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02704,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02705,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02706,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02707,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02708,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02709,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02710,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02711,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02712,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02713,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02714,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02715,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02716,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02717,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02718,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02719,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02720,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02721,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02722,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02723,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02724,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02725,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02726,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02727,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02728,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02729,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02730,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02731,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02732,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02733,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02734,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02735,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02736,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02737,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02738,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02739,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02740,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02741,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02742,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02743,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02744,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02745,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02746,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02747,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02748,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02749,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02750,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02751,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02752,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02753,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02754,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02755,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02756,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02757,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02758,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02759,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02760,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02761,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02762,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02763,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02764,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02765,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02766,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02767,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02768,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02769,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02770,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02771,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02772,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02773,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02774,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02775,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02776,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02777,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02778,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02779,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02780,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02781,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02782,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02783,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02784,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02785,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02786,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02787,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02788,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02789,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02790,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02791,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02792,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02793,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02794,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02795,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02796,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02797,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02798,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02799,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02800,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02801,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02802,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02803,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02804,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02805,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02806,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02807,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02808,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02809,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02810,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02811,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02812,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02813,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02814,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02815,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02816,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02817,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02818,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02819,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02820,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02821,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02822,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02823,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02824,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02825,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02826,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02827,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02828,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02829,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02830,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02831,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02832,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02833,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02834,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02835,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02836,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02837,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02838,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02839,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02840,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02841,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02842,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02843,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02844,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02845,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02846,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02847,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02848,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02849,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02850,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02851,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02852,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02853,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02854,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02855,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02856,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02857,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02858,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02859,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02860,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02861,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02862,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02863,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02864,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02865,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02866,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02867,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02868,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02869,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02870,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02871,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02872,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02873,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02874,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02875,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02876,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02877,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02878,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02879,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02880,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02881,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02882,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02883,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02884,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02885,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02886,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02887,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02888,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02889,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02890,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02891,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02892,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02893,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02894,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02895,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02896,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02897,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02898,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02899,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02900,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02901,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02902,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02903,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02904,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02905,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02906,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02907,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02908,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02909,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02910,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02911,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02912,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02913,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02914,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02915,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02916,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02917,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02918,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02919,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02920,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02921,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02922,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02923,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02924,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02925,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02926,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02927,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02928,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02929,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02930,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02931,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02932,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02933,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02934,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02935,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02936,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02937,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02938,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02939,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02940,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02941,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02942,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02943,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02944,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02945,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02946,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02947,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02948,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02949,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02950,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U02951,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02952,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02953,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02954,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02955,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02956,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02957,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02958,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02959,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02960,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02961,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02962,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02963,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02964,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02965,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02966,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02967,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02968,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02969,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02970,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02971,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02972,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02973,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02974,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02975,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02976,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02977,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02978,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02979,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02980,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02981,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U02982,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02983,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U02984,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02985,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U02986,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02987,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02988,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02989,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02990,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02991,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U02992,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U02993,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02994,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U02995,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
