investigation_id,event_id,event_time,province,county,route_id,vehicle_code,container_code,logger_code,temperature_c,reference_profile_type,route_record_status,calibration_status,handoff_status,sample_completeness,offline_minutes,evidence_digest,policy_version,usability_decision_allowed,data_nature
CCI-2026-005,CN-CC-05-020,2026-07-10T09:05:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.36,standard_carrier,complete,expired,complete,1.0,0,7f414bd6f525aeb5c72a224a73cd57ae79c785790a81d1451f01caec3286c142,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-021,2026-07-10T09:10:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.64,standard_carrier,complete,expired,complete,1.0,0,b186021e540e978254b57cb5b28857bdc0522828019e8356b6e3a3c64b701665,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-022,2026-07-10T09:15:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.92,standard_carrier,complete,expired,complete,1.0,0,ff928bb1e584d215b1074e78bc60b6f3d019453ed193f721fdd06402781f4887,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-023,2026-07-10T09:20:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.2,standard_carrier,complete,expired,complete,1.0,0,7d7175d32a2ec8ce0f463700fd6d8ed8d34511bd33009ead93a88e911576086d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-024,2026-07-10T09:25:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.48,standard_carrier,complete,expired,complete,1.0,0,5ed9875c1c65955ffd9b42a140d43a0cdd6e303d7a59094ad6b574586ebf921b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-025,2026-07-10T09:30:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.76,standard_carrier,complete,expired,complete,1.0,0,e43a38dcbca188aed139bc2e40b8e6f624ecd48d18bbd07cd72556f816f6d74a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-026,2026-07-10T09:35:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.04,standard_carrier,complete,expired,complete,1.0,0,b0a7ed61ac5e887c3933307be0a04843cadd6db3246405ea3eb078b594b58811,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-027,2026-07-10T09:40:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.32,standard_carrier,complete,expired,complete,1.0,0,03ebacc039df86c1ca5a4cb59b263c9db2e1c5fc9665396b03dc4b56896515c4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-028,2026-07-10T09:45:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.08,standard_carrier,complete,expired,complete,1.0,0,6c5b62461d68e7aaa060855a415b3162db66d05f181653b37a1cfe17c5660261,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-029,2026-07-10T09:50:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.36,standard_carrier,complete,expired,complete,1.0,0,93d23df4cd9fdb4ae96622ce975c29b5781becf9a6b2e8ca16cf799ca8f1a236,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-030,2026-07-10T09:55:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.64,standard_carrier,complete,expired,complete,1.0,0,1cb7ed0565b235a67dc755ae46469b91e360c67126a8e06d602fd5c8e5582866,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-001,2026-07-11T07:30:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.08,ambient_context,complete,valid,complete,0.97,0,57fc1304cbc8f698742a42611ddc606ed052813299c4356b014b8a5ee390b9c1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-002,2026-07-11T07:35:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.36,ambient_context,complete,valid,complete,0.97,0,c41ebc1e810287ec4373cd67d84bc70372fc0e4915581eab9bc092a9857600e4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-003,2026-07-11T07:40:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.64,ambient_context,complete,valid,complete,0.97,0,7a99fc6218b662dcd3433925cc149186994d29b517013ad7ecd37ff319d509a1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-004,2026-07-11T07:45:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.92,ambient_context,complete,valid,complete,0.97,0,69f7dfcad7e113c61b3a02c0407f8e7b96256351c37e2889a3c04577bdc24389,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-005,2026-07-11T07:50:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.2,ambient_context,complete,valid,complete,0.97,0,8db53a0433b5a2dfb520b52e8c219579d1774257c99c1c3e89f8ec25a1278456,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-006,2026-07-11T07:55:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.48,ambient_context,complete,valid,complete,0.97,0,46c0d4e7ffadbf32f3d9164d4e555fb545e5ae3e3acb079271ccc649a3829cce,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-007,2026-07-11T08:00:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.76,ambient_context,complete,valid,complete,0.97,0,0f7848f225bd527830bb61552b2a27c692c8b9b5d81df931510570f6048069d7,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-008,2026-07-11T08:05:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.04,ambient_context,complete,valid,complete,0.97,0,1663835ceb819cbe944b3ce1eff9d6b2e79ad9984743869b344d77603bf0a779,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-009,2026-07-11T08:10:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.32,ambient_context,complete,valid,complete,0.97,0,e3d8ed25314c17b78870911ef595c91e07062f1de884cecc3b1d8eade85a2ff0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-010,2026-07-11T08:15:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.08,ambient_context,complete,valid,complete,0.97,0,c9953c2cb0af47e47a1ed93fb2ebfa30bd96ab3aa06d503df9098c0143b7deb0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-011,2026-07-11T08:20:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.36,ambient_context,complete,valid,complete,0.97,0,925dce88aa4e321d0ebe936f872cf4a5794d7071524d54d4a1f36b1adf1fa890,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-012,2026-07-11T08:25:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.64,ambient_context,complete,valid,complete,0.97,0,7521ec0f375015b1ad842883114a98905de69264f066bc875f68d61272bbadd6,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-013,2026-07-11T08:30:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.92,ambient_context,complete,valid,complete,0.97,15,b0c23d164b26b0fdf8c2148ebd6f5940390c60af47d0d837e629d3a265695876,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-014,2026-07-11T08:35:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.2,ambient_context,complete,valid,complete,0.97,15,b599331033f4149f7d764772323219cefac2361fa7f75b7f1e1ec99bfee90f4f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-015,2026-07-11T08:40:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.48,ambient_context,complete,valid,complete,0.97,15,2898ed78a59477c2b3dede6d7b068e1e03b48a8b82fe071ab775a25b4110d827,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-016,2026-07-11T08:45:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.76,ambient_context,complete,valid,complete,0.97,0,755f20d99eb1a096b9ddee7be85a57254faf36e19699af5f74c5833d11c2ab3d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-017,2026-07-11T08:50:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.04,ambient_context,complete,valid,complete,0.97,0,a745c0eefda2620ae9a536220723471097d109819528078c763074ca33bb7748,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-018,2026-07-11T08:55:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.32,ambient_context,complete,valid,complete,0.97,0,7de5446e94fc25be37b91b02c29ad82d9f7fc0b54b58ea7319e4bb74d2523887,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-019,2026-07-11T09:00:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.08,ambient_context,complete,valid,complete,0.97,0,dddc78c20caad9c8a751a15738b5754bb132676c9ef3034b742a7aa788b1eefb,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-020,2026-07-11T09:05:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.36,ambient_context,complete,valid,complete,0.97,0,7aacf2544fd2f93b33cd922b3cc825c4b4e62ba55dc0ddb35fd528bca187c49d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-021,2026-07-11T09:10:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.64,ambient_context,complete,valid,complete,0.97,0,fe0c30e863c53783cd84071bf48bc06fed51ccd30fb988a8bdb5cf0e4da260c8,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-022,2026-07-11T09:15:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.92,ambient_context,complete,valid,complete,0.97,0,2e4f39e3d173075b14fb2535a3fa8cda99ed856800b6d20931a8cb2a3a4b1795,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-023,2026-07-11T09:20:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.2,ambient_context,complete,valid,complete,0.97,0,52cb7f87aba70160eb0f42b7d49f346b72a8ee6726c36e1130e919eeea1c9c68,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-024,2026-07-11T09:25:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.48,ambient_context,complete,valid,complete,0.97,0,89efcd0608ccd0fc1d55fafda24539d6cc69cd8966e0020995c1099004ed49bf,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-025,2026-07-11T09:30:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,5.76,ambient_context,complete,valid,complete,0.97,0,5d6a9b084b1cb38cce70c7b13831b7db4fe7a549aff4097dfa4ed80dad5b3678,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-026,2026-07-11T09:35:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.04,ambient_context,complete,valid,complete,0.97,0,d212d51a853f96a87b43a1f508b0dbaab76e8e9a6927b4a93623d2331227a87b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-027,2026-07-11T09:40:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,6.32,ambient_context,complete,valid,complete,0.97,0,c13d0df24504d09312cfe954947f22690110ece2f1c681b28e65447cf6fc2786,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-028,2026-07-11T09:45:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.08,ambient_context,complete,valid,complete,0.97,0,528ac30fe2f6cc5fbf6b0857539f30c855a0e719126467a311cbac64858ee16c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-029,2026-07-11T09:50:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.36,ambient_context,complete,valid,complete,0.97,0,e2edc3c820cdf16c4408d4f2bafb12c289b8529b94adf5251401d8d3def6bbbb,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-006,CN-CC-06-030,2026-07-11T09:55:00,河南,新郑市,CN-HA-XZ-06,COURSE-VEH-06,COURSE-BOX-06,COURSE-LOGGER-06,4.64,ambient_context,complete,valid,complete,0.97,0,456c8c81a152eb369ff89036cae2a064db81786d831396f768e88a14b9d321ab,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-001,2026-07-12T07:30:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.08,freeze_preventive,complete,valid,complete,0.94,0,e227bbc6203a5bfe0c7703241c23dae770ae187e87cdd4bf4f34e325ec94fbff,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-002,2026-07-12T07:35:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.36,freeze_preventive,complete,valid,complete,0.94,0,70f63212c20bc932fab0b3180ecc07e6ef64f18cb6147b5eff02a3227ee9e10e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-003,2026-07-12T07:40:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.64,freeze_preventive,complete,valid,complete,0.94,0,6a2d3d8a66eecd0829f21fdf4c630e4f2da076e365d74ad0aa81e49ed80bf5e4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-004,2026-07-12T07:45:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.92,freeze_preventive,complete,valid,complete,0.94,0,4445608e761b3e26c4ca954d0a291482d916456fc8e5b5b51499b69deca8fbd4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-005,2026-07-12T07:50:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.2,freeze_preventive,complete,valid,complete,0.94,0,f4c102689d07c85dc18a54a18e45691e75c8079921d14098dc83cd916d526d74,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-006,2026-07-12T07:55:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.48,freeze_preventive,complete,valid,complete,0.94,0,6abe54d8aff187624d6d2d4da35c370aacf16319ac28dafa61652b202d5920ba,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-007,2026-07-12T08:00:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.76,freeze_preventive,complete,valid,complete,0.94,0,dc1c1ecebac51be12059fe632144873e62fed10f9d62db04e38ea5bf9a49be09,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-008,2026-07-12T08:05:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.04,freeze_preventive,complete,valid,complete,0.94,0,9de27f1b9d5d3ceb978de711dafa43c77e7337ef8b969faf9c24e145939a4a36,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-009,2026-07-12T08:10:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.32,freeze_preventive,complete,valid,complete,0.94,0,3cab0ae9d166a3a9c41ecdcbf407616e14c9944bf77b8bf15c724601db7e66cd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-010,2026-07-12T08:15:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,8.18,freeze_preventive,complete,valid,complete,0.94,0,ecb17c6070aae3277217389eb4be5e90baa8cc616a13afc0259db63ae9c7abce,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-011,2026-07-12T08:20:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,8.46,freeze_preventive,complete,valid,complete,0.94,0,57ff75d24cc6213ef5b093a9cd8021741fab9f774c87d37308a8b96dff73ff6e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-012,2026-07-12T08:25:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,8.74,freeze_preventive,complete,valid,complete,0.94,0,2fdae7e128bd1887fc39206b978e855ab5b8a01c742571c776e4f3a941553c89,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-013,2026-07-12T08:30:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,9.02,freeze_preventive,complete,valid,complete,0.94,0,c602dc7471d3f7738434bc3f407c3ba9a372f62c81ce68ee0052b821e4b7d0d7,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-014,2026-07-12T08:35:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,9.3,freeze_preventive,complete,valid,complete,0.94,0,d934218651f7a3d4c76e6231f72fe3d40b668f0dc84c3e125a4b3fce51a16649,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-015,2026-07-12T08:40:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.48,freeze_preventive,complete,valid,complete,0.94,0,99e6af03fdf61c939d03deebea7b6037c9aa5cb7f3775aa32b81b8c8269c87f2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-016,2026-07-12T08:45:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.76,freeze_preventive,complete,valid,complete,0.94,0,a484dbc424766925a880ede55dcb63e11964bf171f90f8ac8d64e6d04f24dced,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-017,2026-07-12T08:50:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.04,freeze_preventive,complete,valid,complete,0.94,0,55946c78d7f53d35f76791a469e1c46c3520903e3048a6fa34f393282f547aa2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-018,2026-07-12T08:55:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.32,freeze_preventive,complete,valid,complete,0.94,0,435de3fdc92084f8a17d913d667a9d1af5766fc678594136b6392b497b8145b2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-019,2026-07-12T09:00:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.08,freeze_preventive,complete,valid,complete,0.94,0,307a8d0b2d38569fcb6d9d4f2341d66e2d2bb707c4ff0fea2ecc0b7b0012812a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-020,2026-07-12T09:05:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.36,freeze_preventive,complete,valid,complete,0.94,0,63762a657f991087cbc0bfb2ae14a084fadafe2728a4eb006e5d6fe575f1e68f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-021,2026-07-12T09:10:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.64,freeze_preventive,complete,valid,complete,0.94,0,b49b6a189193b51597d96f31322a9f39736329a7e10ccb9eee1bf7dd513a75c2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-022,2026-07-12T09:15:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.92,freeze_preventive,complete,valid,complete,0.94,0,0d31cb029abd7b234ec1229d1ad8c7f2f4ac6c6e6fdb2248865802f1006502c7,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-023,2026-07-12T09:20:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.2,freeze_preventive,complete,valid,complete,0.94,0,68d8986b283f2112ae08d22b16d9fe4021512aed9f6ecafb2a31d4e8ff9b5542,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-024,2026-07-12T09:25:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.48,freeze_preventive,complete,valid,complete,0.94,0,a80a3076a7c309659968bedbcb896b2ddc54e9a9126bf76a76b1cd2fa6c9bd1f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-025,2026-07-12T09:30:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,5.76,freeze_preventive,complete,valid,complete,0.94,0,cebd092a03fd86583f0a2ed768650b56b3034202c4dbd6b00e4d3d894480f832,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-026,2026-07-12T09:35:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.04,freeze_preventive,complete,valid,complete,0.94,0,cf2c22864e83698a44f7cd675a8cea4a960924b007da5e0fe468a2990030a5bd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-027,2026-07-12T09:40:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,6.32,freeze_preventive,complete,valid,complete,0.94,0,2f970f7c176d2efde1a888e4283420c73ccd271fd7dc37c0b819fb7070eefe6a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-028,2026-07-12T09:45:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.08,freeze_preventive,complete,valid,complete,0.94,0,1b2c2dbb273c42ae3c855bb345a10a98ba80cd735c397fadf243835d1319e3fb,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
