id,split,review,star,Location#Transportation,Location#Downtown,Location#Easy_to_find,Service#Queue,Service#Hospitality,Service#Parking,Service#Timely,Price#Level,Price#Cost_effective,Price#Discount,Ambience#Decoration,Ambience#Noise,Ambience#Space,Ambience#Sanitary,Food#Portion,Food#Taste,Food#Appearance,Food#Recommend,source_id,data_nature
38787,train,这家店身边很多朋友都去过了评价都可以，于是昨天和闺蜜过去探店。位于五月花的4楼，挺好找的，而且交通方便，有地铁和公交。\\n店铺一般大吧分了室外和室内，因为室内有卡座，我们肯定选择卡座啦，但貌似其他双人位就显得有点窄有点小，又或许是因为器皿太大导致错觉。装修挺有外国的味道，吊灯、墙壁挂饰或摆柜都挺精致、挺特色的。餐厅会播放音乐，以华语和英语吧，晚上还有驻场歌手现弹现唱。朋友间聊天还可以的，如果是谈公事可能就会觉得有点吵。\\n这里主打是扒类，所以基本是必点的，我们3人点了两扒一饭一菜，刚刚好吃完没浪费。价格比其他地方略贵一点，份量有点小吧，但味道还是不错滴。最后用了代金券，价格优惠点吧。可以继续关注。,3.0,1,-2,1,-2,-2,-2,-2,-1,-1,0,1,0,0,-2,-1,1,-2,-2,DATA-03,public-derived
4548,train,云南南路上很多老上海江浙餐馆，偏偏选了这家西北菜。环境一般，因为楼下有一家青年旅舍，很多下来吃饭，老外居多。点了很多：老醋海蜇头，陕北拌杂菜，大棒骨，火爆羊肉，麻辣土豆片，一上来感觉是，哇！量少，几口就没了，西北人到了上海度量也没了，可怜的一盘，我们俩女生一会就吃完一盘，您自己琢磨这菜量。海蜇头下面不是黄瓜丝，却是大葱片！！我 也是震惊了呢。火爆羊肉是最大盘，也是最贵的，加了孜然粉条什么的味道还可以。麻辣土豆片油太多，服务员上菜时手指会放进菜里，我也是醉了！去了一次不会再去的店，性价比很低，菜色一般口味也一般，这中秋佳节过的。,3.0,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,0,0,0,0,0,0,0,-2,DATA-03,public-derived
9622,train,前门的星巴克真的在一个好地方，在首都这个著名的大街上，吴裕泰、太平洋、某西餐店的客流量都比不上他。在帝都前门这个充满了红色气息的地方，了解过星巴克热情洋溢风情的基本上都会选在这里休息。\\n星巴克的推广做的很好，同样的咖啡店还是觉得星巴克比较好，前期是以高大上的小资情节来打广告，后期就是以热情的服务和无微不至的关怀来吸引人了，服务年青化更容易获得年轻消费群体的好感。至于咖啡的口味嘛，喝多了机器冲的都是一个味，我更偏爱美式咖啡一些。\\n这里的服务不到位我是可以理解的，在这个客流量如此之大的景区内，忙的连轴转的服务员最后神经都会不自然的麻木一些，按照顺序派发饮料已经是服务素质很高了。,3.0,-2,1,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
6549,train,以前经常来这里，装修过后一直也都没有来过，大家就说到这里试试。这家店在中原百货对面，从下瓦房地铁站过来也就一两分钟，交通很便利。环境比以前好很多，菜品种类也很多，价格就比较实惠，锅底有免费的，也有收费的，收费的价格也不贵，收费的是28元。小料是配好的，直接点就行。我们去的比较晚，当时人还挺多，服务员明显有点忙不过来，开始上菜速度还是可以，最后加菜等了等好久好久都不上，催了几遍被告知厨房只有一个人忙不过来，最后我们实在等不了了就退了。总体这家店从性价比来说是比较值得推荐的。,3.0,1,1,-2,-2,0,-2,0,1,1,-2,0,0,0,0,-2,-2,-2,-2,DATA-03,public-derived
15942,train,在西安吃了这么多家的泡馍，包括在坊上吃的，最好吃的还是黄家泡馍，虽然环境一般，服务也跟不上，可你要遇上饭点去，还真是人头攒动熙熙攘攘，一层大厅和二楼没有座位不说，就连门口摆的小桌子都坐满了人。没有机器绞馍，全是自己掰馍，牛肉22元、普通羊肉30元、优质羊肉35元，各其所好，凉菜的品种也不好，可以荤素拼盘，自己选择。\\n关键是泡馍的味道，十分正宗，汤浓馍筋肉烂，吃一口唇齿留香，吃一碗大汗淋漓，吃完走出店堂，站在门外回头看着招牌，一边擦着汗，一边大呼着：真过瘾！,3.0,-2,-2,-2,-2,-1,-2,-2,0,-2,-2,0,0,0,0,-2,1,-2,-2,DATA-03,public-derived
20520,train,开业第一天去的，人真的不少，十二点半左右到的，就开始排号了，幸好我们是二号，团购的，验证完了告诉我们要加五块，因为是周末…一点也不大气，开业了也不轰轰人气…可以吃火锅，烤肉…创意还不错…因为是来的不太早，比较火热的菜品都已经看不到了，他的饮品还是不错的，可乐，七喜，里面的浆很足，味道不错还有酸奶，豆浆…挺全的，然后火锅的菜品不足，就只有一个冰柜，然后羊肉也没有看到，烤肉味道还不错，就是鸡翅鸡腿什么的都没什么味道，腌制的不够,3.0,-2,-2,-2,1,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
37318,train,"还以为这样没有特点名字的店面会没有点评呢，没想到还真有，这家店在天津街里，中间位置，第一天到大连的时候因为时间晚了点，入住酒店后出来附近觅食，发现大部分都关门了...时间大概已经是十点多了，先在天津街把口一个摊位吃了个铁板鱿鱼感觉相当不错后来往里走看见这块还开着还有食客决定尝尝，因为很晚了不敢多吃，像这种大排档又怕不是很卫生...老板挺热情，在这样的地段价位自然不低，比想象的高，点了最想吃的大连紫海胆，还真是鲜活的还在动，可以做烤的跟刺身，直接要的刺身，现选现做，要了几只扇贝生蚝还点了盘花毛一体,紫海胆超喜欢，甜甜的，因为朋友说这种东西不能吃多说不干净会拉肚子肠炎什么的，自己还挺担心就吃了一个，不过事实证明不吃多了吃鲜活的还是可以的，第二天肚子也没事，扇贝生蚝就太一般了，肉特别小，扇贝号称大扇贝15元一只，结果很小...\\n1、【活海胆刺身】/28元每只：\\n2、【大扇贝】/15元每只：要了俩，个头挺小的，蒜蓉味道做的还行。\\n3、【生蚝】/5元每只：要了俩烤的味道还行，就是肉太小了...有点不新鲜的感觉...\\n4、【花毛一体】：具体价钱忘了，但是不便宜，量是挺大，毛豆很硬感觉不是太熟。\\n5、【黑狮干啤】：酒劲还挺大的",3.0,-2,-2,-2,-2,1,-2,-2,-1,-2,-2,-2,-2,-2,-2,0,0,-2,-2,DATA-03,public-derived
42783,dev,#黄酱蒸凤爪# #菜心# #虾仁叉烧炒饭# #韭菜煎饺# #蜜汁鸡翼# #紫薯巧克力球# #花卷拼薯条# 去了很多次了，味道还可以，这次点了#花卷拼薯条# 最好吃，#菜心# 也很嫩，每次必点#凤爪# ，第一次尝试#紫薯巧克力球# ，超级难吃！太甜了！！鸡翼也一般般，个人感觉没奥尔良烤翅好吃！炒饭的份量倒是很足，两个人点了八个菜，吃得好撑，还打包了。。两个人原价吃了107元，团了代金劵和美团积分抵扣后实付79.5元。好划算！！下次还会来的！,3.0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,-2,-2,-2,1,0,-2,-2,DATA-03,public-derived
19295,train,就在潘家园地铁站附近，离华威肉饼很近，这个馆子真是开了有些年头了。我第一次来这里吃饭都是08年的事情了。他家定位就是家常菜馆，味道也还可以，毕竟是价格定位在这儿摆着呢么，呵呵。。。多年后再次又来了这家，基本好像陈设环境什么的都没怎么变，卫生环境一般。不过价位确实实惠，量大，家常菜，估计是这家饭馆最大的特色了吧。个人觉得开在小区门口的饭馆，肯定也是走回头客的，能做这么多年了，也一定也是有道理的。不过要是别做的太油就更好了，不知道是不是夏天的缘故，总感觉油太大。。。,3.0,1,-2,-2,-2,-2,-2,-2,1,1,0,-2,-2,-2,0,1,0,-2,-2,DATA-03,public-derived
20820,train,很不起眼的一家店，不过据说开很久了！老板很客气。停车可以报销（挺饭店后门的小路上）一进去，地方真是不怎么的，小，油腻，包房也不大。调料貌似就一种，偏咸。菜品上来后，还是体现了店家的实力，牛筋丸和墨鱼丸很有弹性。炸豆皮来三份都不过瘾！三文鱼88一份说是7、8两，但是明显没有啊！膏蟹是有蟹黄的，章鱼很新鲜，切在盘子里还在蠕动！鲍鱼很嫩。蛇肉是特色，当然要点，上来是小盆的，一盆只有少少几片哦！有点不经吃呢！总的来说，消费不便宜！味道尚可！,3.0,-2,-2,-2,-2,-2,0,-2,-1,-2,-2,-1,-2,-1,-1,-1,1,1,1,DATA-03,public-derived
34659,dev,老妈米线在苏州开得最早了，陆陆续续开了好多家，这家在印象城负一楼靠近龙记的一头，店铺倒是不大，不过中午很多附近的白领来吃午饭的，点了一份酸菜鱼米线和一份香辣牛肉米线，香辣牛肉是比较辣的，忘记不要放香菜，牛肉粒放了好多。。。现在有4.8买6元的团购，两份39所以团了6张，加上打包盒的钱又付了5元，划下来一份16元左右，感觉还可以吧，不够现在的料真的没有从前多了，以前一份根本吃不掉，现在料少了碗也小了。,3.0,-2,-2,-2,-2,-2,-2,-2,0,-2,-1,-2,-2,0,-2,-1,-2,-2,-2,DATA-03,public-derived
11367,train,"口味真的一般，不如韩国的，也不如鼓浪屿的。而且，为何我点的芒果上面没有蛋糕呢？一个小份46,价位偏贵了些，幸亏点了小份，不然两个人肯定吃不了，下面的冰加了炼乳后味道不错，之所以服务打两颗星是因为当时店里只有2桌客人，服务员居然把我们点的东西上错给其他桌，也没有任何解释或说法，也不知道别人有没吃过,然后直接让我过去拿，一个招呼也没打，个人感觉非常不满意，一定要差评!下次不愿意再去了，要尝试就试试雪冰了，价位也便宜些，品种也多。如果服务员素质不提高，在客人点餐时不停聊天致使上错冰品的情况再次出现，估计这店也快关门了。强调下，我是在大润发地下中央商场的膨膨冰店出现的这件事！",3.0,-2,1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,DATA-03,public-derived
17741,dev,     好久没吃PIZZA了，想念浓情鸡翼了。于是到离家最近的那家也就是华联吉买盛这家必胜客去吃，它家而且人也不多，比较少，环境也比较满意，灯光优雅，地方宽敞，卫生间也干净也经常吃的。，有时还有优惠券那就很实惠。服务员还是蛮热情的。\\n     点了2人份的牛排套餐199的，试了试菲力牛排不过先要➕17元，还行，满嫩的，配的黑椒汁个人比较喜欢浓厚点的，吃起来入味，\\n     本人不还是喜欢它家的浓情鸡翼，很入味很好吃，以前一般要点2份，旁边还要配点番茄酱，那就一级棒啦！\\n     蜗牛也是另加的，现在配的面包干是长得，吸油用。\\n     抹茶雪域蛋糕，里面夹的是抹茶冰激凌，上面又洒了抹茶粉其实还算不错的，要跟日本的比那就有点淡了，不过甜度正好，至少吃起来不腻，\\n   素菜色拉，这个倒是真的很一般，没啥特色。\\n   PIZZA套餐里面是9寸的，其实吃这点也够了大的吃不掉，超级自尊，有猪肉，菠萝，等还是很喜欢，就是小尺寸的芝士少了点。吃这个还是满怀旧的，它家的东西其实还是蛮亲民的，性价比还可以。\\n   提点意见就是喜欢甜品能晚点上，上菜不要一下子全上完，能不能征求下客人意见，我们主菜都没吃好点心就来了，因为蛋糕是冰激凌的，很容易化了。\\n停车就是杨浦大剧院，10元，这里的网很慢，慢的让人受不了。,3.0,-2,-2,-2,-2,1,1,-2,1,0,-2,1,1,1,1,-2,0,1,-2,DATA-03,public-derived
35137,train,自打家门口这家肘子酥开业就一直非常火爆，尤其是周末，如果来的稍微晚点就得排队，夏天饭馆外面都支起桌子了~~和家人来过几次，整体感觉一般般吧，就是普通家常菜馆的水平。桌椅摆放的非常紧凑比较拥挤，菜品以肘子酥为招牌，吃法类似烤鸭，蘸酱卷饼裹着吃，有点油腻，后来点过几次冰糖红枣肘子，个儿头不小，比较软烂，还可以。其他菜品价格都不算很贵，最大的特点就是菜量极其大，没点几个菜，盘子就把桌子占满了，比较喜欢鱼香肉丝，八珍豆腐~~~凉菜里喜欢蓝莓山药，儿子爱吃，但是那个拉皮就不怎么样了，还有锅贴点过一次，也不怎么好吃~~,3.0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,0,-2,-1,-2,1,0,-2,-2,DATA-03,public-derived
37800,dev,这家分店在地铁客村站c出口往后走不太远就到了， 交通比较便利 ！这家分店有二层，二楼茶市到两点半，三楼茶市直落的！来过这里两次了，感觉食物还可以，对于我来说，其实这里有点远，但是因为买那个现金券有优惠，所以就来试一下！这里的虾饺不错，虾肉还挺多，弹牙但不够鲜味。榴莲酥一般，没有榴莲肉，只有薄薄的榴莲味的馅！生炒糯米饭味道不错，但是那个虾米越吃越觉得咸！牛腩啫猪肠粉，味道不错，但是牛腩挺少的！还有那个炖汤不错，忘记叫什么名字，挺清甜！酥皮焗香糯五仁，太甜，馅好少，不太好吃！还有吃了其他的，酥皮Q心包、香芒椰汁糕都一般！如果那个现金券没有优惠的话，其实都有点小贵哦，节假日还每个点都要多加一元的。,3.0,1,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
24116,train,拔草....对云南菜就是有种莫名欲望..沿着外滩一路走到延安东路 因为之前看过店名 不然就要路过啦...门面不是很显眼 名字很中二 lost heaven. 一进门 黑嘛嘛的..感觉不出什么..越走进店里 别有洞天 浓浓的民族气息 整体是暗暗的 像置身在云南那种独特的神秘魅惑中 配合店里有点魔性的音乐 好迷幻...没有坐在窗口..相信晚一点 在窗口一定另有一番风情.. 野菜饼 薄薄地 脆脆的 一点不油腻..蘸着甜甜酸酸辣辣的酱汁..很鲜美！推荐..什么鲈鱼...很鲜 很嫩. 就是葱姜好多 还是碎末...好心碎..但是剥开 只吃鱼 不影响它的美.. 椒麻鸡 算是最普通的 但是也好吃...鸡皮很脆 肉也很嫩 配云南的那酱汁 好吃...整体口感不错的！只是价格偏高...可能地段的关系..偶尔来个团购 性价比就更好啦..环境 菜品都是载～推荐,3.0,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,1,1,1,-2,-2,0,-2,1,DATA-03,public-derived
10829,train,去过的同事说不错，就过来拔草了。对于好久没吃自助的我来说对这家自助烤肉抱着能有所创新的期待来滴。可是实际体验过感觉跟其他家差不多。从布局到菜品都无特别亮点，只是品质稍微好点。服务还是值得夸奖，看到我大肚子，主动给了一个靠垫，服务员收拾东西很勤快，上肉也挺迅速。甜点有几款还可以，烤生蚝真小，但烤的很熟，汁水都干了。凉菜就尝了蓝莓山药还不错。炒花蛤有泥沙。八宝粥料足就是太甜，豆浆是凉滴，据说咖啡还不错，饮料都没尝，还能自己沏热茶。热菜看着都偏油腻所以没尝，铁板类、沙拉和水果罐头类都没动，水果都不好吃，鸡蛋羹吃了一个还不错。因为不爱吃肉，吃东西又挑剔所以点评可能有些偏颇了，仅供参考。今天周二，中午吃的。感觉人气还可以的，很多年轻人聚会,3.0,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
46194,train,湾厦路的一家小店，香港人开的，店面很有香港街边小店的feel。营业时间是11:00-22:00，周二休息。中餐西餐均有。因为过来吃的时候已经很晚，所以两个人只点了一个香脆鱼柳包、一份肉汁芝士薯条，木有肚子再吃招牌的热狗。话说它家的汉堡真的好大一个，两个人分着吃一个汉堡感觉差不多，一个人吃下去得撑起死！鱼柳外层炸的超酥脆，里面肉挺嫩，再加上生菜番茄洋葱和沙拉酱，一点也不觉得油腻～薯条是那种很大根的美式薯条，肉汁和芝士酱融合的不错，吃起来香喷喷。每桌上备有黄芥末和番茄酱可以自己随意加～总体感觉还可以。,3.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,DATA-03,public-derived
27260,train,服务员新来的，我们进去等在边上了，也不来把桌子擦干净。后来领坐的老头拿了餐巾纸给我们擦了。坐下后也不上餐具，也没茶水。后来发现茶水是收费的，3块钱一位，有免费的白开水，饮料蛮贵的，可乐都10块钱一听，于是出去便利店买了。点了一小碗米饭，催了也没上，只好又催，原来需要把碗给服务员去盛，没有多余的碗，呃。菜价格便宜但量少。炒随便不推荐，一颗星。奇妙酱牛排，随便吃吃，不推荐，与其他地方吃的没什么区别，三颗星。大致这两个菜与我想象的不一样，所以我不喜。酸菜鱼味道不错，但盆子很小，所以量也小的，我喜欢里面的面，五颗星。顺便看了邻桌点的菜，量都蛮小的。,3.0,-2,-2,-2,-2,-1,-2,-2,0,-2,-2,-2,-2,-2,0,-1,0,-2,-1,DATA-03,public-derived
10232,train,原来评价是蛮好的，最近不如了，亚达子都粘一起了大块大块的，原料也少多了，原来评价是吃过那么多的悸动奶茶店铺，最最喜欢的就是这家的了，真的不说虚，其实一直比较奇怪地是，为什么同样的悸动奶茶，不同分店的差距那么大，别家的我也去体验过，不是太甜就是太没有口感，而这家的品质却一如既往地好，当然，我想和店长的管理与培训有很大的关系，虽然店员换了一批又一批，但管理和培训的效果体现在饮料的风味和口感上，尤其是那位认真可爱的男店员，制作奶茶的水平非常地道，香喷喷甜糯糯，口感又不是甜腻地过头，令人回味，不过，一直在那购买消费那么多回了，也没见个会员优惠力度大的，交通上不是很方便，当然，交通方便又优惠多的其他分店，味道实在不如，所以也没得说了，多跑才有好吃的吧~,3.0,-1,-2,-2,-2,1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,1,-2,-2,DATA-03,public-derived
4013,train,之前在好运街吃过一次，其实之前印象挺不错的，主要是觉得便宜，味道也不错，所以这次来这边，在管氏、阿达西等一众烤串中便选择了他家。和上次一样，点了羊肉串、小排、香辣猪蹄、炒饭、鸡翅，还点了烤土豆和酸梅汤，上菜的时候还是感觉点多了。最主要的是这次不是微辣而是少辣，真心有点辣，而且味道也有点咸，导致我们两个人，光是酸梅汤就喝掉了两扎。上次觉得酸梅汤不值，这次就觉得好值了。他家是开放式厨房，本来觉得很干净，不过因为酸梅汤就在我们边上，目睹了倒酸梅汤的全过程，以至于我都有点不敢再喝了。朋友出门还和我吐槽半天咸的问题。下次记住是微辣不是少辣！,3.0,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-1,-2,0,-2,-2,DATA-03,public-derived
26365,train,最近新开的一家台湾菜料理店，一半还在装修所以店里有点味道。卤肉饭很好吃，与以前吃过的不同的是肉里有鱼干，所以有鱼的咸腥味。花雕鸡吃起来有点像三杯鸡，棺材板是小份的，可以手拿着一口一口啃着吃，只是个人感觉面包炸过太吸油了，不敢多吃。用餐期间的小意外，点了金沙烩焗蟹上来的却是桂花炒螃蟹，喝服务员说上错菜了，连续两个服务员都说没错，最后和老板说了才换上正确的菜，服务员业务不熟喔。最后老板送了两瓶果汁给我们，很好喝。,3.0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
19394,train,居然就在公司对面，一直没有发现，店不是太大，但是服务员的速度态度确实加分的，团购188元一个人包含一部分酒水，上菜速度很快，有些食材新鲜度一般这个有一句说一句，甜虾北极贝不错，三文鱼也很厚，海鲜锅的大白菜有芝士味道，这个很香，里面材料也很多花蛤蟹金针菇什么的，吃了冷的再吃点热的锅感觉还是很温暖的，鹅肝还不错，最好吃的竟然是菲力牛肉粒？很入味，甜品感觉一般，火焰香蕉感觉有点坑，因为上次速度快，2个人不停的从6点吃到7点持续了1个小时，当中还续单几次没有漏，这个价格吃到这些感觉已经可以了。,3.0,-2,-2,-2,-2,1,-2,1,0,-2,0,-2,-2,0,-2,1,0,-2,-2,DATA-03,public-derived
33505,train,第二次去了，感觉比第一次好些。生食有蚝青口贝长脚蟹和虾，刺身有几种鱼，不爱吃没怎么关注。虾不错。有位男士当着我和另一个姑娘的面淡定的把几十只虾一一夹走，一只也没放过，真是令人瞠目结舌。不过姑娘喊了工作人员马上补上了，这点很好。甜品种类多二十多种的样子，有的不错。还有巧克力喷泉。不过巧克力制品感觉是类可可脂的，口感一般。饮料不多，但有扎啤和红酒。冰淇淋真是哈根达斯的吗？巧克力和香草的还凑合。热菜大概十来种，油爆虾和黄鳝好吃，其他一般。烧烤类鱼不好吃，肉一般，扇贝还行，不过量少，吃不吃到看运气。烤鸭卷鸭子少，但口味可以，麻辣烫感觉就是味精水，五星酒店，用点高汤不行么？至少少用点味精呀？里面可以加刀削面，但煮的时间短面有点硬。螃蟹六点开始无限量供应，但一人一次只能拿一只。不过只有我巴掌心那么大，比自家吃的品质差多了，还排队，我是只吃了一只。一个貌美姑娘一人吃了六只，我也是醉了。总而言之性价比一般，偶尔可以尝试下。酒店大堂气派！,3.0,-2,-2,-2,-2,1,-2,-2,-2,0,-2,1,-2,-2,-2,0,0,-2,-2,DATA-03,public-derived
17452,train,天天上下班要路过的地方，貌似和旁边那个广东人比较喜欢的私房菜是一个老板吧。这里去年就装修好了，中途开张了几天，后面就一个装修一挂起码停业有半年了。据说是消防不合格，现在又开张了。地方比较好找，简单一点说就是岁宝明星店和鲁班大厦的正中间， 红荔西路马路有防护栏，那么路线就很简单了，星洲路拐弯上红荔西路，过了第一个斑马线以后的小路口右拐就到了。地方比较小，这里以前就是一家什么嫂私房菜，现在进来没有炒菜了，就一些简单的肠粉，粥，汤，进来了又不好意思走，就随便点了一份肠粉吃，可能是我去的时候是下午，不是餐点，店里无人，空调也没有开，有点小热，出品也比较慢，不过东西一端出来，倒是有点小惊喜，无论是卖相、味道感觉都还不错，果然，呵呵，没有让我失望，价格、环境图片上均有，就不多啰嗦了，看着造型，估计广东人应该会比较喜欢这里的口味吧！！！\\nPS：开车来这里吃东西，就是受罪，步行来·······步行来·····················,3.0,-2,1,1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,1,1,-2,DATA-03,public-derived
19868,train,平日中午去的 果然没啥人 所以连温度也如此之低吗=_=看评价还不错才来的 结果感觉一般 肉类种类多 到没有什么特别好吃的 要说还可以的 鲷鱼还不错 肉厚 没鱼刺 吃着比较爽 他们家的烤肉酱也还不错 本来天气就凉 吃了半天越吃越冷是怎么回事 最后都穿上羽绒服了 是吃烤肉呢么 然后火也不给力 特别的小 虽然熟了 有的竟然都快凉了 烤盘也小 烤着费劲死了 估计这些都和天气有关吧 太冷了 总之不会去了 比之前吃的一家自助烤肉差点意思,3.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
13801,train,善缘素食就在东方汇广场大侠自助餐隔壁，一上电梯就看见了，很容易找。我们去到的时候是六点九左右，店里基本坐满人了，店面不大，然后看看自助的餐区，也很小。找到位置坐下后，就开始去拿东西吃，七点，剩下的东西也没什么了，有看见服务员添补，但都是不多，随便吃点吧，最后都能吃饱的。之前也吃过其他店的素食，说说这次消费的感受吧【1：这里保温只是靠热水暖着而已，菜品有小小温度，可能到冬天早就凉了      2：糕点方面一般般，特别面包方面，是那些袋装的速冻品，不好吃，我吃过某素食糕点都是自己弄的，面粉很精良好吃   3：水果种类很少，那天去就只有西瓜，没有得选择    4：饮品很少，只有凉茶   5：有些菜式很咸，没注意盐量    6：芝麻糊，汤水，豆浆，粥那些，都是拿兜装着，很容易就凉了,3.0,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,DATA-03,public-derived
36588,train,貌似主题餐厅，菜单都是水浒名称的。地方不大，好像饭点时也不少等位的。落了座点了菜才想起来看下点评，结果让人忐忑啊，好评蛮多，差评也不少，心中默念不要碰上。还好各种不愉快没碰上，上菜果然是慢，一盘小菜吃光等了有三十多分钟 才上来主菜。酸菜鱼还是不错的里面还加了配菜跟吃烤鱼一样，要的微辣，想来好笑一个嗓子不好一个肠胃不爽居然跑来吃酸菜鱼？！鱼没刺这个好，酸爽嫩滑，不像有的说的有腥气什么，感觉还蛮走运。我们走的时候隔壁桌在嚷上错了菜，看来服务素质确要提高啊。,3.0,-2,-2,-2,0,0,-2,-1,-2,-2,-2,-2,-2,0,-2,-2,1,-2,-2,DATA-03,public-derived
36761,train,趁闺密生日来拔草了，虽然知道人气旺，到没意料到如此旺，预订不到，5点就开始等位，6点过才排到位置，堂子有点小，装修比较有特色，但就餐环境一般，鸡脚有两种，都偏辣，斗鱼，造型好看，香精味又重了，烤鸡肉串，味道感觉一般，梨汤好少，两小杯都不到，其他几个菜味道也感觉一般，大众付款要优惠就没发票，还有那个饭钱，虽然有贴温馨提示，但付钱的时候还是容易忘，为什么服务员就不能提醒，或者有吃到的再算进去啊，不晓得有多少人宰了啊！,3.0,-2,-2,-2,-1,-1,-2,-2,-2,-2,0,1,0,-1,0,-1,0,1,-2,DATA-03,public-derived
33208,train,第一次来弗兰肯餐厅，地方还是比较好找的。整体环境还可以，比较干净。点了大拼盘、牛肉汤、洋葱圈、蔬菜沙拉、一杯骑车人。总体感觉一般。牛肉汤味道不错，骑车人也挺好喝，就是太冷了，估计用的是冰啤酒或冰可乐。其他菜就一般了，连寄予希望的大拼盘也一般。猪蹄有些油腻，黄色香肠还行，红色香肠也油腻，而且咸。端上来的薯条也是冷的，后来让服务员换了。看看一大盘，实际下面有很多土豆泥、酸菜、甘蓝菜。总体还是没有想象中的好，有些失望。,3.0,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,-2,-2,DATA-03,public-derived
41979,train,饺子馆在二马路、烟台一中公交车站附近，在周围的餐馆里算是比较扎眼的。在青岛常吃三合园的饺子，看到之后十分亲切，便来一吃。然而服务必须要吐槽一下，前台点菜不是一般的慢，服务态度不是一般的差，上菜速度也不算快，分分钟都有想走人的冲动 ( ･᷄ ･᷅ )\\n\\n调料是自己去前台边的小架子上取的，蒜泥醋汁有已经调好的。点的『三鲜饺子』和『墨鱼饺子』，墨鱼肉剁得比较细腻，味道都中规中矩。『美极菜心』的菜心也太老了吧，很多嚼不烂的，而且还很咸。\\n\\n总体比青岛的三合园差了太多太多，印象不是太好。 (｡•́︿•̀｡),3.0,1,-2,1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,DATA-03,public-derived
34822,dev,老爸没去过成都，于是看完电影带老人家来吃成都小吃。老爸爱吃面，第一个就点担担面，评价面条本身不香不筋不好吃，汁子麻又辣但吃不惯。红油钟水饺，馅是纯肉的，家里自己做的饺子是肉菜的，所以觉得有些腻，老爸蘸着碗里咸甜的汁子说还有这种饺子蘸汁啊？后来他自己给自己调了个醋汁。糯米排骨，米很糯排骨很烂，有点肉粽子的感觉，但是没有粽叶的香气，一般般吧。烧卖，皮是烧卖的皮，馅却是有肉有菜的饺子馅，和江浙一带的烧卖很不一样。赖汤圆还好，汤团汤是甜甜的。唯一得到大家公认好吃的就是红糖糍粑。人巨多，还是和其他家拼桌，环视一圈，拼桌的很多，服务员忙不过来，上错菜也时而发生。就是便宜，在万达这么贵租金的地方，这个价格确实不贵，老板想挣钱只能靠翻台率了，所以用餐环境和气氛不好。,3.0,-2,-2,-2,-2,-1,-2,-2,1,-2,-2,-1,-1,-1,-1,-2,0,-2,-2,DATA-03,public-derived
38135,train,"这家店名字取得特别小清新，但是装修风格就没有什么是能和青花瓷联系起来的…而且地址还是在绿城翡翠城这片地中海风格建筑群里，门口是工程车来来往往的五常大道,环境可想而知…不过菜品还不错，干净清爽,辣味十足…\\n [ 酸辣土豆丝 ] 我的眼光真是被外婆家玩坏了,看到土豆丝12块简直觉得是天价，还在那么偏僻的地段，太贵了~哈哈哈，回头想想好笑，谁允许土豆丝只能3块的…\\n [ 湘西土匪鸡 ] 42元一份的辣子鸡丁,我简直给跪了,还以为是完整的半只鸡呢…\\n [ 千孔豆腐锅 ] 味道不错，可是想想32一份，还只是小饭店都会用的干锅和口味，我心又滴血了…\\n总的来说,5个人吃了170...性价比实在是低进了泥土里…",3.0,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,0,-1,-2,-2,-1,1,-2,-2,DATA-03,public-derived
