session_id,source_file,observation_label,source_batch_index,source_order,operating_mode,source_samples,cutter_torque_mean,cutter_torque_std,cutter_torque_rms,cutter_torque_abs_peak,cutter_follow_error_mean,cutter_follow_error_std,cutter_follow_error_rms,cutter_follow_error_abs_peak,film_follow_error_mean,film_follow_error_std,film_follow_error_rms,film_follow_error_abs_peak,health_deviation_index,rule_threshold,evidence_coverage,dominant_deviation_signal,rule_review_level,causal_root_cause_allowed,automatic_stop_allowed,automatic_replacement_allowed,allowed_action,data_nature
BD-0166,02-30T111929_165_mode1.csv,02-30,165,166,1,2048,-0.08725201,0.52598463,0.53317234,5.6070137,-0.00010717,0.10222479,0.10222484,1.47447204,0.82930599,0.12293364,0.83836812,1.1481862,1.05066183,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0167,02-30T113211_166_mode1.csv,02-30,166,167,1,2048,-0.0749429,0.51588272,0.52129782,5.47911596,0.00003833,0.10232087,0.10232088,1.43189668,0.82319303,0.11960607,0.83183675,1.16604435,1.41073326,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0168,02-30T115339_167_mode1.csv,02-30,167,168,1,2048,-0.07393527,0.51865913,0.5239024,5.86548757,-0.00047936,0.10262223,0.10262335,1.48358821,0.82214619,0.12350558,0.83137114,1.31927073,1.45686287,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0169,02-30T120535_168_mode1.csv,02-30,168,169,1,2048,-0.06600043,0.47334355,0.47792277,4.63644361,-0.00013622,0.08431666,0.08431677,1.43474626,0.73721957,0.11150585,0.74560462,1.3278737,1.82012219,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0170,02-30T122614_169_mode1.csv,02-30,169,170,1,2048,-0.07918129,0.50987713,0.51598873,5.48431158,0.00012216,0.10225423,0.1022543,1.51472139,0.81156745,0.12937934,0.82181551,1.41437256,1.21669879,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0171,03-05T105001_170_mode1.csv,03-05,170,171,1,2048,-0.11920049,0.55118812,0.56393005,6.0501995,0.0001536,0.11939138,0.11939148,1.38423728,0.83020897,0.15648472,0.84482803,1.34479975,1.2292055,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0172,03-05T110257_171_mode1.csv,03-05,171,172,1,2048,-0.1153106,0.55649963,0.56832066,5.35755586,-0.00025582,0.11802522,0.1180255,1.39857435,0.82953384,0.15595136,0.84406589,1.30448186,0.87853205,3.77546317,可用,切刀转矩RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0173,03-05T122248_172_mode1.csv,03-05,172,173,1,2048,-0.11293567,0.61746804,0.62771111,6.30028009,-0.00034764,0.14565517,0.14565559,1.65296554,0.83978209,0.20508965,0.86446267,1.41463029,2.38356641,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0174,03-05T133125_173_mode1.csv,03-05,173,174,1,2048,-0.12259492,0.58350325,0.59624287,6.11342,-0.00032611,0.14187499,0.14187537,1.49946641,0.80995519,0.1702305,0.8276508,1.26788842,1.8431127,3.77546317,可用,切刀跟随误差标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0175,03-05T134818_174_mode1.csv,03-05,174,175,1,2048,-0.09520757,0.50083118,0.50980031,4.81315755,-0.00010139,0.09806831,0.09806836,1.55440807,0.78318592,0.12051118,0.79240339,1.32152473,1.31824186,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0176,03-05T141833_175_mode1.csv,03-05,175,176,1,2048,-0.1266326,0.58160606,0.59523224,6.15937614,-0.00011699,0.1386708,0.13867085,1.57037353,0.81682684,0.17040113,0.83441154,1.26048874,1.65927563,3.77546317,可用,切刀跟随误差标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0177,03-05T152020_176_mode1.csv,03-05,176,177,1,2048,-0.14838366,0.59697642,0.61514108,6.32047271,-0.00009808,0.14351031,0.14351035,1.5073862,0.82503535,0.16991898,0.84235135,1.31937611,1.9910856,3.77546317,可用,切刀转矩RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0178,03-06T105924_177_mode1.csv,03-06,177,178,1,2048,-0.07787654,0.5693952,0.57469613,6.30654239,-0.00002166,0.12837701,0.12837701,1.60160541,0.86314916,0.16486995,0.87875399,1.27638232,1.82840598,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0179,03-06T112439_178_mode1.csv,03-06,178,179,1,2048,-0.08141411,0.57159909,0.57736798,6.32582092,-0.00026114,0.12864191,0.12864218,1.52224969,0.85667028,0.1622585,0.87190125,1.30876815,1.16028749,3.77546317,可用,切刀转矩标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0180,03-06T113917_179_mode1.csv,03-06,179,180,1,2048,-0.11716921,0.60357627,0.61484383,6.29138422,0.001606,0.13377267,0.13378231,1.56962203,0.86065494,0.17141037,0.87755823,1.30221521,6.29536141,3.77546317,可用,切刀跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0181,03-06T121944_180_mode1.csv,03-06,180,181,1,2048,-0.10619211,0.50884836,0.51981095,4.39210844,-0.00040032,0.09707371,0.09707454,1.5549736,0.73911661,0.10819978,0.74699434,1.18473434,1.66289251,3.77546317,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0182,03-06T123428_181_mode1.csv,03-06,181,182,1,2048,-0.12952382,0.60588681,0.61957666,6.11068534,-0.00024997,0.14263226,0.14263247,1.50106859,0.85147736,0.17200322,0.86867647,1.31469845,2.09648448,3.77546317,可用,切刀转矩RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0183,03-12T175047_182_mode4.csv,03-12,182,183,4,2048,-0.14178035,0.6676864,0.68257365,4.92676496,-0.00054086,0.13171136,0.13171247,1.26670408,0.93664472,0.42690182,1.02934372,2.04422616,12,6.17829115,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0184,03-12T175926_183_mode4.csv,03-12,183,184,4,2048,-0.13447135,0.66481728,0.67828059,5.1295557,-0.00010525,0.12794306,0.12794311,1.31606769,0.92942264,0.42603932,1.02241672,2.06934928,12,6.17829115,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0185,03-12T182623_184_mode4.csv,03-12,184,185,4,2048,-0.135478,0.64954644,0.66352458,4.81482219,-0.00007984,0.12321713,0.12321716,1.23593425,0.91721742,0.4205914,1.0090515,2.03515839,12,6.17829115,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0186,03-12T185545_185_mode4.csv,03-12,185,186,4,2048,-0.11007568,0.66038156,0.66949269,4.99901247,-0.00004644,0.12531061,0.12531062,1.32844114,0.90833937,0.42501961,1.00285696,2.03721833,12,6.17829115,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0187,03-12T185826_186_mode4.csv,03-12,186,187,4,2048,-0.15281216,0.86937973,0.88270757,4.88507699,-0.00113892,0.15292875,0.15293299,1.30419826,0.94143345,0.73794403,1.19618491,2.77943921,12,6.17829115,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0188,03-19T102748_187_mode1.csv,03-19,187,188,1,2048,-0.07152134,0.4964461,0.50157157,4.93592214,0.00028643,0.09337904,0.09337948,1.40764617,0.84689657,0.12645568,0.85628549,1.79186403,3.03084625,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0189,03-19T102958_188_mode1.csv,03-19,188,189,1,2048,-0.0685607,0.49644463,0.50115651,4.91974782,-0.00020256,0.09540946,0.09540967,1.39328002,0.8502111,0.12746727,0.85971322,1.79295241,3.03774757,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0190,03-19T105450_189_mode1.csv,03-19,189,190,1,2048,-0.06558677,0.48272856,0.48716372,4.83520555,0.00000895,0.09492963,0.09492963,1.35066127,0.83797449,0.11759363,0.84618527,1.69336032,2.40624234,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0191,03-19T112228_190_mode1.csv,03-19,190,191,1,2048,-0.09852626,0.52213415,0.53134875,5.13574075,-0.00039217,0.10975041,0.10975111,1.27222824,0.8432876,0.14574698,0.85578979,1.81509625,3.17815984,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0192,03-19T165910_191_mode5.csv,03-19,191,192,5,2048,-0.15349607,0.64436329,0.66239346,5.66198587,0.00030775,0.12890192,0.12890229,1.33664321,0.9067717,0.47453395,1.02343411,2.39866995,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0193,03-19T172822_192_mode5.csv,03-19,192,193,5,2048,-0.13703432,0.51648873,0.53435851,4.43262052,0.00107851,0.09565589,0.09566197,1.42786312,0.84858901,0.19853008,0.87150301,1.39679205,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0194,03-19T174211_193_mode5.csv,03-19,193,194,5,2048,-0.17802333,0.65870509,0.68233768,5.58586549,0.00030512,0.13546497,0.13546531,1.23871755,0.89504231,0.45214555,1.00276435,2.42808389,12,12,可用,薄膜跟随误差标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0195,03-20T175244_194_mode1.csv,03-20,194,195,1,2048,-0.02676184,0.5076668,0.50837169,5.82440757,-0.00025915,0.10152011,0.10152044,1.33154058,0.83874367,0.14489598,0.8511673,1.81696462,3.61647473,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0196,03-20T180909_195_mode1.csv,03-20,195,196,1,2048,-0.05298434,0.51202246,0.51475658,5.59240102,0.00033299,0.09801913,0.0980197,1.29176378,0.83649614,0.14303384,0.84863683,1.80989909,3.14520508,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0197,03-20T182616_196_mode1.csv,03-20,196,197,1,2048,-0.0793341,0.54771259,0.55342839,5.35424327,0.00017457,0.11020623,0.11020637,1.33503055,0.83716015,0.15561794,0.85150106,1.83353543,3.29508116,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0198,03-20T183740_197_mode1.csv,03-20,197,198,1,2048,-0.11058875,0.54028694,0.55148876,5.72792577,-0.00050768,0.11414223,0.11414335,1.37503337,0.82710724,0.16097113,0.84262571,1.90716958,3.76198924,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0199,03-22T093708_198_mode3.csv,03-22,198,199,3,2048,-0.16998414,0.69780526,0.71821083,5.30494594,-0.0001214,0.14185294,0.14185299,1.65439128,0.89349781,0.33664988,0.95481489,1.81145417,1.10257764,3.51416998,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0200,03-22T101222_199_mode3.csv,03-22,199,200,3,2048,-0.14400249,0.61820022,0.63475052,5.2691884,0.00035479,0.10513095,0.10513155,1.54363822,0.84748889,0.1681691,0.86401289,1.6114639,2.91137964,3.51416998,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0201,03-22T102904_200_mode3.csv,03-22,200,201,3,2048,-0.17778941,0.72827435,0.74966166,5.11021041,-0.00007236,0.15231437,0.15231439,1.63392257,0.91129596,0.33371265,0.97047641,1.80360162,1.68757268,3.51416998,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0202,03-22T104811_201_mode3.csv,03-22,201,202,3,2048,-0.12726743,0.70215526,0.71359583,5.06021881,-0.00009274,0.14069189,0.14069192,1.66275978,0.91631967,0.33236209,0.97473396,1.94611835,2.09898451,3.51416998,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0203,04-05T084050_202_mode8.csv,04-05,202,203,8,2048,-0.13994819,0.83556178,0.84720068,6.0112009,-0.00087091,0.16093242,0.16093478,1.38690805,1.27337526,0.76498432,1.48549169,3.3908534,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0204,04-05T084900_203_mode8.csv,04-05,203,204,8,2048,-0.13208177,0.83815066,0.84849404,6.11422014,-0.00052797,0.15985478,0.15985565,1.41527175,1.23945159,0.74662356,1.44695784,3.15603804,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0205,04-05T091403_204_mode8.csv,04-05,204,205,8,2048,-0.10822712,0.82137263,0.82847215,5.81046438,-0.00068721,0.15747363,0.15747513,1.35300445,1.21504483,0.72886004,1.41688776,3.05154681,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0206,04-05T094005_205_mode8.csv,04-05,205,206,8,2048,-0.11907438,0.82329085,0.83185728,5.59461116,-0.00029144,0.15082249,0.15082277,1.30255603,1.26854492,0.76457288,1.48114075,3.24440097,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0207,04-05T104848_206_mode8.csv,04-05,206,207,8,2048,-0.13149368,0.83896343,0.84920564,6.07169151,-0.00025113,0.16038537,0.16038556,1.39401912,1.25120685,0.76151263,1.46472526,3.2691946,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0208,04-05T111621_207_mode8.csv,04-05,207,208,8,2048,-0.13339184,0.84323763,0.85372307,6.01363945,-0.0001229,0.16618387,0.16618392,1.44704818,1.19230783,0.72946558,1.39775463,3.15635752,,,基线不足,证据不足,基线不足,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0209,04-05T163957_208_mode1.csv,04-05,208,209,1,2048,-0.04948693,0.5510586,0.55327618,5.94049739,0.00012132,0.12837901,0.12837906,1.41415786,1.03337988,0.13528503,1.04219769,1.39224767,2.57611421,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0210,04-05T165053_209_mode1.csv,04-05,209,210,1,2048,-0.06728197,0.54796092,0.55207611,6.56030321,-0.00046922,0.13552906,0.13552988,1.72972869,1.03408095,0.13488663,1.04284122,1.39002811,3.21331243,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0211,04-05T172950_210_mode1.csv,04-05,210,211,1,2048,-0.06372795,0.54489923,0.54861318,6.33064889,0.00031435,0.1308465,0.13084688,1.61460208,1.04092983,0.13120633,1.04916634,1.38812828,2.36360558,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0212,04-05T173501_211_mode1.csv,04-05,211,212,1,2048,-0.05531268,0.5383303,0.54116449,6.34163331,-0.00000878,0.12811854,0.12811854,1.61825513,1.0348696,0.13312444,1.04339695,1.40243315,2.30940988,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0213,04-09T090418_212_mode1.csv,04-09,212,213,1,2048,-0.07161121,0.53959552,0.54432664,6.50460004,0.00002021,0.13215189,0.1321519,1.71902465,1.04435752,0.13735035,1.05335073,1.44954454,3.09761063,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0214,04-09T091528_213_mode1.csv,04-09,213,214,1,2048,-0.06779608,0.5445564,0.5487604,6.46854972,0.00022231,0.13205151,0.1320517,1.69119739,1.02487007,0.13734214,1.03403168,1.40385663,2.79682101,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0215,04-09T093201_214_mode1.csv,04-09,214,215,1,2048,-0.06830993,0.54577832,0.55003656,6.26597309,0.00010162,0.13099678,0.13099682,1.52328395,1.05864138,0.1306732,1.06667571,1.40920925,2.59657234,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0216,04-09T101107_215_mode1.csv,04-09,215,216,1,2048,-0.07089349,0.54297719,0.54758572,6.27473449,0.00011924,0.13274881,0.13274886,1.61359024,1.09885659,0.13912186,1.10762841,1.49463272,3.12553808,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0217,04-09T102425_216_mode1.csv,04-09,216,217,1,2048,-0.07325913,0.5506055,0.55545776,6.11742448,0.00049568,0.12821994,0.1282209,1.32586288,1.03153218,0.13443513,1.04025547,1.41095817,2.42243494,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0218,04-09T104704_217_mode1.csv,04-09,217,218,1,2048,-0.05542289,0.53379241,0.53666194,6.27935838,0.00025432,0.12443179,0.12443205,1.55621433,1.03705772,0.13665827,1.04602304,1.41400206,2.31267432,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0219,04-09T113248_218_mode1.csv,04-09,218,219,1,2048,-0.06262707,0.53965997,0.54328172,6.31850242,-0.00055314,0.13045816,0.13045933,1.63478279,1.04062291,0.13532247,1.04938468,1.41576659,2.35956853,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0220,04-09T115656_219_mode1.csv,04-09,219,220,1,2048,-0.04753992,0.53953502,0.54162541,6.47707509,-0.00057314,0.13110423,0.13110549,1.71091222,1.04376664,0.13521608,1.05248857,1.43056821,3.00992198,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0221,04-09T155806_220_mode1.csv,04-09,220,221,1,2048,-0.08236257,0.52833584,0.53471708,5.82724428,-0.00018156,0.12013004,0.12013018,1.3302679,1.01209403,0.10564835,1.01759319,1.33480322,1.98431751,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0222,04-10T094433_221_mode2.csv,04-10,221,222,2,2048,-0.15481287,0.58663036,0.60671427,4.96671772,0.00035621,0.11763031,0.11763084,1.56855058,1.07138498,0.21661005,1.09306253,1.61672389,11.80212591,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0223,04-10T104647_222_mode2.csv,04-10,222,223,2,2048,-0.14310116,0.6051096,0.62180027,5.16516733,-0.00049705,0.12075133,0.12075236,1.56918907,1.05695246,0.21961701,1.07952774,1.59888339,11.32416392,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0224,04-10T105359_223_mode2.csv,04-10,223,224,2,2048,-0.15256063,0.60167442,0.62071479,5.29305458,-0.00033842,0.12167495,0.12167542,1.53395938,1.04298035,0.2143818,1.06478522,1.62424325,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0225,04-10T114802_224_mode2.csv,04-10,224,225,2,2048,-0.12112479,0.55314079,0.56624725,5.16284418,0.00016529,0.10284199,0.10284212,1.50043058,1.02919981,0.15548417,1.04087827,1.40255367,8.93189339,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0226,04-11T090307_225_mode5.csv,04-11,225,226,5,2048,-0.16542687,0.78654898,0.80375702,6.2966032,-0.00042386,0.16721803,0.16721856,1.43391847,1.07099058,0.71463936,1.28752873,3.31269621,10.99629248,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0227,04-11T092648_226_mode5.csv,04-11,226,227,5,2048,-0.18926448,0.79185166,0.81415607,6.20128822,-0.00023613,0.17009755,0.17009771,1.5587573,1.06642654,0.72391993,1.28892421,3.29336309,10.42213695,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0228,04-11T153857_227_mode5.csv,04-11,227,228,5,2048,-0.17714127,0.78295334,0.80274215,6.33271455,0.00138575,0.172676,0.17268156,1.55466222,1.03686606,0.70550874,1.25412671,3.13075232,5.59291784,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0229,04-11T155317_228_mode5.csv,04-11,228,229,5,2048,-0.17734144,0.79814265,0.81760729,6.28459835,0.000016,0.17859854,0.17859854,1.46543025,1.03576519,0.72153881,1.26231049,3.2518742,9.18999876,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0230,04-11T172905_229_mode5.csv,04-11,229,230,5,2048,-0.14291123,0.78626374,0.79914598,6.24548196,0.000159,0.16178867,0.16178875,1.41482162,1.06977761,0.7285373,1.29429159,3.14281892,5.95127206,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0231,04-12T113215_230_mode1.csv,04-12,230,231,1,2048,-0.06193876,0.46863998,0.47271539,5.37480306,0.00011758,0.10152149,0.10152156,1.26945924,0.92684487,0.10292569,0.93254228,1.20570242,2.00606637,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0232,04-12T114428_231_mode1.csv,04-12,231,232,1,2048,-0.03665056,0.46245423,0.46390428,4.85835266,-0.00015174,0.0953659,0.09536602,1.3215599,0.80449626,0.08694009,0.80918033,1.10331809,3.16376633,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0233,04-12T121845_232_mode1.csv,04-12,232,233,1,2048,-0.14705182,0.46723417,0.48982855,5.10327482,0.00007179,0.10015872,0.10015875,1.44087743,0.90193516,0.14606787,0.91368642,1.31102871,1.8904313,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0234,04-12T134043_233_mode1.csv,04-12,233,234,1,2048,-0.04671625,0.53162026,0.53366891,6.44501543,-0.00044095,0.13031571,0.13031645,1.69932746,0.98157552,0.13427119,0.99071654,1.40518844,2.88470033,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0235,04-12T142051_234_mode1.csv,04-12,234,235,1,2048,-0.07594165,0.5134617,0.51904726,5.44632291,-0.00047917,0.11583855,0.11583954,1.29124927,0.98201666,0.10731766,0.98786325,1.28947186,1.58869842,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0236,04-12T145722_235_mode1.csv,04-12,235,236,1,2048,-0.07675283,0.51165882,0.51738356,5.5422182,0.00003016,0.11575674,0.11575674,1.2681241,0.94475047,0.10486762,0.95055282,1.18321335,1.77625054,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0237,04-12T152449_236_mode1.csv,04-12,236,237,1,2048,-0.04092773,0.47616421,0.4779199,5.58716058,-0.00045419,0.10234361,0.10234461,1.3011651,0.92831874,0.10013811,0.93370408,1.17945849,2.96795669,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0238,04-12T160050_237_mode1.csv,04-12,237,238,1,2048,-0.03473053,0.48628567,0.48752432,5.51053094,-0.00030109,0.10369296,0.1036934,1.3304882,0.97920854,0.09869322,0.98416955,1.22275686,3.25166582,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0239,04-17T100252_238_mode1.csv,04-17,238,239,1,2048,-0.0266469,0.44856606,0.44935684,4.83933687,-0.00059018,0.0840893,0.08409137,1.55885457,0.86648466,0.08759998,0.8709015,1.18225133,3.62173677,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0240,04-17T103103_239_mode1.csv,04-17,239,240,1,2048,-0.06367827,0.48606153,0.49021499,5.15096521,0.00003154,0.10182788,0.10182788,1.4498372,0.99233199,0.10563164,0.99793828,1.27411425,1.92643125,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0241,04-17T110034_240_mode1.csv,04-17,240,241,1,2048,-0.05631659,0.55353953,0.55639695,6.28224325,-0.00021526,0.12944134,0.12944152,1.54732704,1.01479296,0.13732093,1.02404189,1.40380048,2.26345045,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0242,04-17T113615_241_mode1.csv,04-17,241,242,1,2048,-0.07609112,0.49717815,0.50296717,5.66905403,-0.00002446,0.10417099,0.10417099,1.45686244,1.00046184,0.10754663,1.00622571,1.32444369,1.83131492,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0243,04-17T115029_242_mode1.csv,04-17,242,243,1,2048,-0.06938436,0.49570323,0.5005356,5.22179746,-0.00035127,0.1043182,0.10431879,1.43349361,0.98647897,0.10015374,0.99155007,1.30691599,1.66520475,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0244,04-18T093610_243_mode5.csv,04-18,243,244,5,2048,-0.19010104,0.81289387,0.83482624,6.44890499,-0.00004599,0.18197263,0.18197264,1.73929882,1.05301931,0.75196657,1.29394876,3.33649301,11.7030105,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0245,04-18T102104_244_mode5.csv,04-18,244,245,5,2048,-0.16290386,0.61134068,0.63267298,5.40445137,-0.00012999,0.12855194,0.12855201,1.39546966,0.97262436,0.38455734,1.04588838,2.17324757,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0246,04-18T103910_245_mode5.csv,04-18,245,246,5,2048,-0.14187572,0.81643195,0.82866752,6.31226253,0.00066079,0.17246674,0.172468,1.62275218,1.06037174,0.74677443,1.29694267,3.27083945,9.75322927,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0247,04-18T110154_246_mode5.csv,04-18,246,247,5,2048,-0.13066977,0.62022072,0.6338362,5.5822792,0.0002083,0.1285263,0.12852647,1.31748723,0.98541095,0.37528313,1.05445349,2.15790247,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0248,04-18T121316_247_mode5.csv,04-18,247,248,5,2048,-0.18046705,0.56337241,0.59157149,4.5981388,0.00048567,0.11823253,0.11823353,1.55379438,0.92649108,0.19390009,0.94656377,1.52031588,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0249,04-19T091725_248_mode5.csv,04-19,248,249,5,2048,-0.14100827,0.6279453,0.64358265,5.2980175,0.00018162,0.12853952,0.12853965,1.3778038,1.03324359,0.38867878,1.10393093,2.19937014,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
