session_id,sample_index,time_seconds,cutter_motor_torque,cutter_follow_error,film_follow_error,spindle_speed,data_nature
BD-0004,254,1.01999993,-0.31982991,-0.01693725,0.81367123,1379.99975585,public-waveform-fixed-slice
BD-0004,255,1.02399992,-0.36500513,0.00422859,0.81384187,1379.99975585,public-waveform-fixed-slice
BD-0004,256,1.02799992,-0.37455973,0.00938224,0.75022125,1379.99975585,public-waveform-fixed-slice
BD-0005,1,0.00800000,-0.05359681,0.00242614,0.82129377,1379.99975585,public-waveform-fixed-slice
BD-0005,2,0.01199999,-0.07145392,0.01674842,0.80689728,1379.99975585,public-waveform-fixed-slice
BD-0005,3,0.01599999,-0.20510776,0.04003906,0.81565290,1379.99975585,public-waveform-fixed-slice
BD-0005,4,0.01999999,-0.10628005,0.00757598,0.78110551,1379.99975585,public-waveform-fixed-slice
BD-0005,5,0.02399999,-0.20272743,0.02863693,0.78583627,1379.99975585,public-waveform-fixed-slice
BD-0005,6,0.02799999,-0.14314110,0.00913238,0.80122673,1379.99975585,public-waveform-fixed-slice
BD-0005,7,0.03199999,-0.12427669,-0.01072692,0.78179675,1379.99975585,public-waveform-fixed-slice
BD-0005,8,0.03599999,-0.10465339,-0.01655387,0.82679337,1379.99975585,public-waveform-fixed-slice
BD-0005,9,0.03999999,-0.04376598,-0.02402305,0.81441026,1379.99975585,public-waveform-fixed-slice
BD-0005,10,0.04399999,-0.14145445,0.00104522,0.85236001,1379.99975585,public-waveform-fixed-slice
BD-0005,11,0.04799999,-0.11528471,-0.00055313,0.84903717,1379.99975585,public-waveform-fixed-slice
BD-0005,12,0.05199999,-0.11771851,0.00811767,0.86081480,1379.99975585,public-waveform-fixed-slice
BD-0005,13,0.05599999,-0.18003326,0.01042938,0.84842973,1379.99975585,public-waveform-fixed-slice
BD-0005,14,0.05999999,-0.18884421,0.01036453,0.77765840,1379.99975585,public-waveform-fixed-slice
BD-0005,15,0.06399999,-0.17630837,0.01053237,0.79849624,1379.99975585,public-waveform-fixed-slice
BD-0005,16,0.06799999,-0.12235885,-0.01291275,0.74080991,1379.99975585,public-waveform-fixed-slice
BD-0005,17,0.07199999,0.01561099,-0.05112457,0.78782182,1379.99975585,public-waveform-fixed-slice
BD-0005,18,0.07599999,-0.02073597,-0.03354835,0.73073029,1379.99975585,public-waveform-fixed-slice
BD-0005,19,0.07999999,-0.00408478,-0.02138328,0.75760823,1379.99975585,public-waveform-fixed-slice
BD-0005,20,0.08399999,-0.03681040,0.00136566,0.79656851,1379.99975585,public-waveform-fixed-slice
BD-0005,21,0.08799999,-0.09681475,0.01398468,0.81035953,1379.99975585,public-waveform-fixed-slice
BD-0005,22,0.09199999,-0.08619340,0.00125503,0.88152831,1379.99975585,public-waveform-fixed-slice
BD-0005,23,0.09599999,-0.18998441,0.02760696,0.86209833,1379.99975585,public-waveform-fixed-slice
BD-0005,24,0.09999999,-0.19870166,0.03251266,0.91917723,1379.99975585,public-waveform-fixed-slice
BD-0005,25,0.10399999,-0.30178216,0.05843925,0.89672720,1379.99975585,public-waveform-fixed-slice
BD-0005,26,0.10799999,-0.27483603,0.04211807,0.86319965,1379.99975585,public-waveform-fixed-slice
BD-0005,27,0.11199999,-0.19887743,0.00098419,0.80048185,1379.99975585,public-waveform-fixed-slice
BD-0005,28,0.11599999,-0.07848820,-0.04106712,0.74984431,1379.99975585,public-waveform-fixed-slice
BD-0005,29,0.11999999,-0.06599314,-0.04355621,0.77873569,1379.99975585,public-waveform-fixed-slice
BD-0005,30,0.12399999,-0.15008069,-0.01144599,0.71862602,1379.99975585,public-waveform-fixed-slice
BD-0005,31,0.12799999,-0.18689031,-0.00005722,0.74852025,1379.99975585,public-waveform-fixed-slice
BD-0005,32,0.13199999,-0.15108047,-0.01359558,0.74922418,1379.99975585,public-waveform-fixed-slice
BD-0005,33,0.13599999,-0.06788286,-0.04114913,0.83247715,1379.99975585,public-waveform-fixed-slice
BD-0005,34,0.13999999,-0.05164143,-0.03884506,0.86640208,1379.99975585,public-waveform-fixed-slice
BD-0005,35,0.14399999,-0.11423214,-0.00537872,0.86509251,1379.99975585,public-waveform-fixed-slice
BD-0005,36,0.14799999,-0.20263603,0.02072906,0.87686640,1379.99975585,public-waveform-fixed-slice
BD-0005,37,0.15199999,-0.19445660,0.01442527,0.86851006,1379.99975585,public-waveform-fixed-slice
BD-0005,38,0.15599998,-0.13820259,-0.00869369,0.85713362,1379.99975585,public-waveform-fixed-slice
BD-0005,39,0.15999998,-0.13981595,-0.01600265,0.77428191,1379.99975585,public-waveform-fixed-slice
BD-0005,40,0.16399998,-0.17312522,-0.00755310,0.77297252,1379.99975585,public-waveform-fixed-slice
BD-0005,41,0.16799998,-0.16604498,-0.00700187,0.77468299,1379.99975585,public-waveform-fixed-slice
BD-0005,42,0.17199998,-0.18758355,-0.00014114,0.77195113,1379.99975585,public-waveform-fixed-slice
BD-0005,43,0.17599998,-0.13076198,-0.01611328,0.77164846,1379.99975585,public-waveform-fixed-slice
BD-0005,44,0.17999998,-0.07101108,-0.02749443,0.77537238,1379.99975585,public-waveform-fixed-slice
BD-0005,45,0.18399998,-0.12512776,-0.00273513,0.87473249,1379.99975585,public-waveform-fixed-slice
BD-0005,46,0.18799998,-0.14220829,0.00457572,0.85932546,1379.99975585,public-waveform-fixed-slice
BD-0005,47,0.19199998,-0.15952035,0.00814056,0.88419008,1379.99975585,public-waveform-fixed-slice
BD-0005,48,0.19599998,-0.11256464,-0.00877380,0.85569989,1379.99975585,public-waveform-fixed-slice
BD-0005,49,0.19999998,-0.06208123,-0.02238845,0.88861805,1379.99975585,public-waveform-fixed-slice
BD-0005,50,0.20399998,-0.11092164,0.00275039,0.86012780,1379.99975585,public-waveform-fixed-slice
BD-0005,51,0.20799998,-0.20502850,0.03092575,0.80847978,1379.99975585,public-waveform-fixed-slice
BD-0005,52,0.21199998,-0.26538309,0.04151916,0.81019049,1379.99975585,public-waveform-fixed-slice
BD-0005,53,0.21599998,-0.15941359,0.00980758,0.79680061,1379.99975585,public-waveform-fixed-slice
BD-0005,54,0.21999998,-0.26137059,0.02896499,0.82628679,1379.99975585,public-waveform-fixed-slice
BD-0005,55,0.22399998,-0.31662559,0.03210067,0.79175263,1379.99975585,public-waveform-fixed-slice
BD-0005,56,0.22799998,-0.29684555,0.02038383,0.79044306,1379.99975585,public-waveform-fixed-slice
BD-0005,57,0.23199998,-0.25573104,-0.00069046,0.82235455,1379.99975585,public-waveform-fixed-slice
BD-0005,58,0.23599998,-0.23537215,-0.01343917,0.82708531,1379.99975585,public-waveform-fixed-slice
BD-0005,59,0.23999998,-0.16537509,-0.02710533,0.83080941,1379.99975585,public-waveform-fixed-slice
BD-0005,60,0.24399998,-0.19872032,-0.01576614,0.77411466,1379.99975585,public-waveform-fixed-slice
BD-0005,61,0.24799998,-0.23822180,-0.00137710,0.79293537,1379.99975585,public-waveform-fixed-slice
BD-0005,62,0.25199998,-0.31632247,0.02020263,0.76947855,1379.99975585,public-waveform-fixed-slice
BD-0005,63,0.25599998,-0.28722113,0.00092697,0.78226286,1379.99975585,public-waveform-fixed-slice
BD-0005,64,0.25999998,-0.25969496,-0.00287246,0.80008065,1379.99975585,public-waveform-fixed-slice
BD-0005,65,0.26399998,-0.22819679,-0.01053619,0.83501225,1379.99975585,public-waveform-fixed-slice
BD-0005,66,0.26799998,-0.16650268,-0.02859878,0.85140746,1379.99975585,public-waveform-fixed-slice
BD-0005,67,0.27199998,-0.14533044,-0.03520965,0.82996416,1379.99975585,public-waveform-fixed-slice
BD-0005,68,0.27599998,-0.13993942,-0.02908515,0.84576851,1379.99975585,public-waveform-fixed-slice
BD-0005,69,0.27999998,-0.16281971,-0.00579071,0.81929165,1379.99975585,public-waveform-fixed-slice
BD-0005,70,0.28399998,-0.14568388,-0.01073837,0.78576797,1379.99975585,public-waveform-fixed-slice
BD-0005,71,0.28799998,-0.13691969,-0.01229476,0.76834762,1379.99975585,public-waveform-fixed-slice
BD-0005,72,0.29199998,-0.07176913,-0.02688598,0.76401805,1379.99975585,public-waveform-fixed-slice
BD-0005,73,0.29599998,-0.06780944,-0.01874923,0.79290950,1379.99975585,public-waveform-fixed-slice
BD-0005,74,0.29999997,-0.18727542,0.02178192,0.76844602,1379.99975585,public-waveform-fixed-slice
BD-0005,75,0.30399997,-0.25189590,0.03846931,0.76310980,1379.99975585,public-waveform-fixed-slice
BD-0005,76,0.30799997,-0.19660659,0.01901626,0.76683002,1379.99975585,public-waveform-fixed-slice
BD-0005,77,0.31199997,-0.20642140,0.01146507,0.81082183,1379.99975585,public-waveform-fixed-slice
BD-0005,78,0.31599997,-0.17241248,-0.00040435,0.80306023,1379.99975585,public-waveform-fixed-slice
BD-0005,79,0.31999997,-0.13730640,-0.00982856,0.82087802,1379.99975585,public-waveform-fixed-slice
BD-0005,80,0.32399997,-0.17076484,-0.00419998,0.82258862,1379.99975585,public-waveform-fixed-slice
BD-0005,81,0.32799997,-0.12457612,-0.01373672,0.82429540,1379.99975585,public-waveform-fixed-slice
BD-0005,82,0.33199997,-0.17329916,0.00147056,0.81090569,1379.99975585,public-waveform-fixed-slice
BD-0005,83,0.33599997,-0.17162436,0.00442886,0.74516773,1379.99975585,public-waveform-fixed-slice
BD-0005,84,0.33999997,-0.14367674,-0.00339508,0.76499885,1379.99975585,public-waveform-fixed-slice
BD-0005,85,0.34399997,-0.13723719,-0.00680160,0.78079944,1379.99975585,public-waveform-fixed-slice
BD-0005,86,0.34799997,-0.11231752,-0.00706481,0.81673771,1379.99975585,public-waveform-fixed-slice
BD-0005,87,0.35199997,-0.09698804,-0.00546264,0.79428762,1379.99975585,public-waveform-fixed-slice
BD-0005,88,0.35599997,-0.12173911,-0.00055694,0.82519251,1379.99975585,public-waveform-fixed-slice
BD-0005,89,0.35999997,-0.12530718,-0.00038909,0.84603029,1379.99975585,public-waveform-fixed-slice
BD-0005,90,0.36399997,-0.10018594,0.00193023,0.79800081,1379.99975585,public-waveform-fixed-slice
BD-0005,91,0.36799997,-0.12960408,0.00384902,0.79467421,1379.99975585,public-waveform-fixed-slice
BD-0005,92,0.37199997,-0.09737218,0.00131988,0.75511044,1379.99975585,public-waveform-fixed-slice
BD-0005,93,0.37599997,-0.12682183,0.00407600,0.83634990,1379.99975585,public-waveform-fixed-slice
BD-0005,94,0.37999997,-0.13182558,0.00537681,0.80785971,1379.99975585,public-waveform-fixed-slice
BD-0005,95,0.38399997,-0.10935207,0.00258636,0.81359332,1379.99975585,public-waveform-fixed-slice
BD-0005,96,0.38799997,-0.11303145,0.00135612,0.79196941,1379.99975585,public-waveform-fixed-slice
BD-0005,97,0.39199997,-0.09385478,-0.00231552,0.80572742,1379.99975585,public-waveform-fixed-slice
BD-0005,98,0.39599997,-0.08656926,0.00269126,0.78828430,1379.99975585,public-waveform-fixed-slice
BD-0005,99,0.39999997,-0.05547428,-0.01094818,0.74363476,1379.99975585,public-waveform-fixed-slice
BD-0005,100,0.40399997,0.06983830,-0.04583930,0.77652645,1379.99975585,public-waveform-fixed-slice
BD-0005,101,0.40799997,0.16268011,-0.06337356,0.77417725,1379.99975585,public-waveform-fixed-slice
BD-0005,102,0.41199997,0.14851771,-0.03183555,0.77886867,1379.99975585,public-waveform-fixed-slice
BD-0005,103,0.41599997,0.23045043,-0.04170608,0.73625183,1379.99975585,public-waveform-fixed-slice
BD-0005,104,0.41999997,0.28400781,-0.04475784,0.75703728,1379.99975585,public-waveform-fixed-slice
BD-0005,105,0.42399997,0.21305938,-0.00513839,0.78889650,1379.99975585,public-waveform-fixed-slice
BD-0005,106,0.42799997,0.22487716,0.00045394,0.79664665,1379.99975585,public-waveform-fixed-slice
BD-0005,107,0.43199997,0.31544113,-0.02376747,0.84662622,1379.99975585,public-waveform-fixed-slice
BD-0005,108,0.43599997,0.27255302,0.00342178,0.83621716,1379.99975585,public-waveform-fixed-slice
BD-0005,109,0.43999997,0.24236507,0.02313804,0.87918871,1379.99975585,public-waveform-fixed-slice
BD-0005,110,0.44399996,0.23535582,0.02457046,0.83655244,1379.99975585,public-waveform-fixed-slice
BD-0005,111,0.44799996,0.29088589,0.00240325,0.83724284,1379.99975585,public-waveform-fixed-slice
BD-0005,112,0.45199996,0.30574429,0.00494003,0.77851229,1379.99975585,public-waveform-fixed-slice
BD-0005,113,0.45599996,0.25757810,0.03225135,0.74191629,1379.99975585,public-waveform-fixed-slice
BD-0005,114,0.45999996,0.24672594,0.02964401,0.74862104,1379.99975585,public-waveform-fixed-slice
BD-0005,115,0.46399996,0.29708829,0.00692176,0.71609044,1379.99975585,public-waveform-fixed-slice
BD-0005,116,0.46799996,0.28226324,0.01508712,0.76405662,1379.99975585,public-waveform-fixed-slice
BD-0005,117,0.47199996,0.28448730,0.01596832,0.76674336,1379.99975585,public-waveform-fixed-slice
BD-0005,118,0.47599996,0.27981057,0.01646995,0.80364888,1379.99975585,public-waveform-fixed-slice
BD-0005,119,0.47999996,0.30509901,0.01000595,0.82242107,1379.99975585,public-waveform-fixed-slice
BD-0005,120,0.48399996,0.35300520,-0.00733947,0.83112633,1379.99975585,public-waveform-fixed-slice
BD-0005,121,0.48799996,0.37815898,-0.01338577,0.87914419,1379.99975585,public-waveform-fixed-slice
BD-0005,122,0.49199996,0.33173510,0.01130485,0.81335395,1379.99975585,public-waveform-fixed-slice
BD-0005,123,0.49599996,0.29840242,0.02585220,0.83416521,1379.99975585,public-waveform-fixed-slice
BD-0005,124,0.49999996,0.34673091,-0.00131607,0.76437401,1379.99975585,public-waveform-fixed-slice
BD-0005,125,0.50399996,0.38303467,-0.00395965,0.78616636,1379.99975585,public-waveform-fixed-slice
BD-0005,126,0.50799996,0.31224110,0.01539421,0.74151659,1379.99975585,public-waveform-fixed-slice
BD-0005,127,0.51199996,0.31670171,0.01715087,0.71404612,1379.99975585,public-waveform-fixed-slice
BD-0005,128,0.51599996,0.32567998,0.01014328,0.76481556,1379.99975585,public-waveform-fixed-slice
BD-0005,129,0.51999996,0.35289260,0.00183486,0.74777507,1379.99975585,public-waveform-fixed-slice
BD-0005,130,0.52399996,0.39947232,-0.01867294,0.81944656,1379.99975585,public-waveform-fixed-slice
BD-0005,131,0.52799996,0.33108234,0.01583862,0.78291517,1379.99975585,public-waveform-fixed-slice
BD-0005,132,0.53199996,0.20853736,0.05049514,0.83384317,1379.99975585,public-waveform-fixed-slice
BD-0005,133,0.53599996,0.25430980,0.02892112,0.85877686,1379.99975585,public-waveform-fixed-slice
BD-0005,134,0.53999996,0.27745544,0.00692749,0.85375046,1379.99975585,public-waveform-fixed-slice
BD-0005,135,0.54399996,0.32986029,-0.01002120,0.86522936,1379.99975585,public-waveform-fixed-slice
BD-0005,136,0.54799996,0.30741509,0.00873947,0.84183853,1379.99975585,public-waveform-fixed-slice
BD-0005,137,0.55199996,0.33216249,-0.00967597,0.87104117,1379.99975585,public-waveform-fixed-slice
BD-0005,138,0.55599996,0.31974956,-0.00861740,0.83187967,1379.99975585,public-waveform-fixed-slice
BD-0005,139,0.55999996,0.28984469,0.00851058,0.84192550,1379.99975585,public-waveform-fixed-slice
BD-0005,140,0.56399996,0.28981190,0.01072311,0.83830541,1379.99975585,public-waveform-fixed-slice
BD-0005,141,0.56799996,0.22924073,0.02323150,0.82569444,1379.99975585,public-waveform-fixed-slice
BD-0005,142,0.57199996,0.24386073,0.01877975,0.84884369,1379.99975585,public-waveform-fixed-slice
BD-0005,143,0.57599996,0.30142605,-0.00492477,0.80141216,1379.99975585,public-waveform-fixed-slice
BD-0005,144,0.57999996,0.36940634,-0.02573776,0.85185563,1379.99975585,public-waveform-fixed-slice
BD-0005,145,0.58399996,0.45142385,-0.05046463,0.88266956,1379.99975585,public-waveform-fixed-slice
BD-0005,146,0.58799996,0.45653235,-0.03343391,0.89891576,1379.99975585,public-waveform-fixed-slice
BD-0005,147,0.59199995,0.36833509,0.00305175,0.89768064,1379.99975585,public-waveform-fixed-slice
BD-0005,148,0.59599995,0.38812392,-0.00106048,0.89509385,1379.99975585,public-waveform-fixed-slice
BD-0005,149,0.59999995,0.48275262,-0.03120040,0.98756450,1379.99975585,public-waveform-fixed-slice
BD-0005,150,0.60399995,0.47225663,-0.01575279,0.97857964,1379.99975585,public-waveform-fixed-slice
BD-0005,151,0.60799995,0.51084274,-0.01681137,0.92137318,1379.99975585,public-waveform-fixed-slice
BD-0005,152,0.61199995,0.53595900,-0.02218246,0.95437681,1379.99975585,public-waveform-fixed-slice
BD-0005,153,0.61599995,0.41252958,0.02145195,0.93008857,1379.99975585,public-waveform-fixed-slice
BD-0005,154,0.61999995,0.35424622,0.04213333,0.88123655,1379.99975585,public-waveform-fixed-slice
BD-0005,155,0.62399995,0.38028645,0.02595901,0.90287959,1379.99975585,public-waveform-fixed-slice
BD-0005,156,0.62799995,0.41115739,0.01527595,0.94277226,1379.99975585,public-waveform-fixed-slice
BD-0005,157,0.63199995,0.39981296,0.01754951,0.95907187,1379.99975585,public-waveform-fixed-slice
BD-0005,158,0.63599995,0.40878871,0.01368713,0.95176923,1379.99975585,public-waveform-fixed-slice
BD-0005,159,0.63999995,0.37179669,0.01788520,0.95304143,1379.99975585,public-waveform-fixed-slice
BD-0005,160,0.64399995,0.43369141,-0.00165748,0.96188122,1379.99975585,public-waveform-fixed-slice
BD-0005,161,0.64799995,0.40981107,0.00508308,0.99028515,1379.99975585,public-waveform-fixed-slice
BD-0005,162,0.65199995,0.34743839,0.02733612,0.98359543,1379.99975585,public-waveform-fixed-slice
BD-0005,163,0.65599995,0.41400122,0.00929069,0.96552443,1379.99975585,public-waveform-fixed-slice
BD-0005,164,0.65999995,0.45934236,-0.00687026,0.98223060,1379.99975585,public-waveform-fixed-slice
BD-0005,165,0.66399995,0.48339191,-0.00921249,0.96155363,1379.99975585,public-waveform-fixed-slice
BD-0005,166,0.66799995,0.41396707,0.00043106,0.98250800,1379.99975585,public-waveform-fixed-slice
BD-0005,167,0.67199995,0.29054608,0.04658126,0.98409515,1379.99975585,public-waveform-fixed-slice
BD-0005,168,0.67599995,0.38693317,0.01199913,1.00274634,1379.99975585,public-waveform-fixed-slice
BD-0005,169,0.67999995,0.43195307,-0.00878524,0.98008942,1379.99975585,public-waveform-fixed-slice
BD-0005,170,0.68399995,0.32650771,0.01419448,0.94973617,1379.99975585,public-waveform-fixed-slice
BD-0005,171,0.68799995,0.47552827,-0.02367782,0.93662834,1379.99975585,public-waveform-fixed-slice
BD-0005,172,0.69199995,0.54479223,-0.04880905,1.01121580,1379.99975585,public-waveform-fixed-slice
BD-0005,173,0.69599995,0.54902654,-0.03199386,1.01635015,1379.99975585,public-waveform-fixed-slice
BD-0005,174,0.69999995,0.49518200,-0.01984024,1.01512265,1379.99975585,public-waveform-fixed-slice
BD-0005,175,0.70399995,0.60840743,-0.02937698,1.00402140,1379.99975585,public-waveform-fixed-slice
BD-0005,176,0.70799995,0.51830196,-0.00936698,0.97182881,1379.99975585,public-waveform-fixed-slice
BD-0005,177,0.71199995,0.46062180,0.03209114,0.99633014,1379.99975585,public-waveform-fixed-slice
BD-0005,178,0.71599995,0.36317956,0.04298019,0.96524930,1379.99975585,public-waveform-fixed-slice
BD-0005,179,0.71999995,0.34069278,0.03619766,0.91622513,1379.99975585,public-waveform-fixed-slice
BD-0005,180,0.72399995,0.44930210,0.00684738,0.97826969,1379.99975585,public-waveform-fixed-slice
BD-0005,181,0.72799995,0.59253889,-0.03277206,1.00640821,1379.99975585,public-waveform-fixed-slice
BD-0005,182,0.73199995,0.48913422,-0.00985145,1.09663903,1379.99975585,public-waveform-fixed-slice
BD-0005,183,0.73599994,0.45816242,0.00221252,1.13897299,1379.99975585,public-waveform-fixed-slice
BD-0005,184,0.73999994,0.47498911,0.00251770,1.08303725,1379.99975585,public-waveform-fixed-slice
BD-0005,185,0.74399994,0.41040474,0.01840591,1.04045200,1379.99975585,public-waveform-fixed-slice
BD-0005,186,0.74799994,0.52080065,-0.01743698,0.98266434,1379.99975585,public-waveform-fixed-slice
BD-0005,187,0.75199994,0.56923192,-0.02393531,0.93631935,1379.99975585,public-waveform-fixed-slice
BD-0005,188,0.75599994,0.68762409,-0.05860900,1.00899589,1379.99975585,public-waveform-fixed-slice
BD-0005,189,0.75999994,0.61649119,-0.03017807,1.04680454,1379.99975585,public-waveform-fixed-slice
BD-0005,190,0.76399994,0.59423166,-0.00733566,1.06957483,1379.99975585,public-waveform-fixed-slice
BD-0005,191,0.76799994,0.54845601,0.01900863,1.11266636,1379.99975585,public-waveform-fixed-slice
BD-0005,192,0.77199994,0.46620607,0.03649902,1.03836452,1379.99975585,public-waveform-fixed-slice
BD-0005,193,0.77599994,0.50016725,0.01660537,1.02379238,1379.99975585,public-waveform-fixed-slice
BD-0005,194,0.77999994,0.46449676,0.01039505,0.99281018,1379.99975585,public-waveform-fixed-slice
BD-0005,195,0.78399994,0.51211076,0.00316619,1.01347589,1379.99975585,public-waveform-fixed-slice
BD-0005,196,0.78799994,0.45888051,0.02073287,1.08095681,1379.99975585,public-waveform-fixed-slice
BD-0005,197,0.79199994,0.46727529,0.01793289,1.07203674,1379.99975585,public-waveform-fixed-slice
BD-0005,198,0.79599994,0.61740201,-0.02485656,1.06391644,1379.99975585,public-waveform-fixed-slice
BD-0005,199,0.79999994,0.57819551,-0.02795410,1.03487634,1379.99975585,public-waveform-fixed-slice
BD-0005,200,0.80399994,0.69664281,-0.04330635,1.01699817,1379.99975585,public-waveform-fixed-slice
BD-0005,201,0.80799994,0.75746726,-0.04991912,1.03250539,1379.99975585,public-waveform-fixed-slice
BD-0005,202,0.81199994,0.55878734,0.01646041,1.03076362,1379.99975585,public-waveform-fixed-slice
BD-0005,203,0.81599994,0.51428562,0.03572845,1.02091467,1379.99975585,public-waveform-fixed-slice
BD-0005,204,0.81999994,0.44086921,0.06099128,0.98702692,1379.99975585,public-waveform-fixed-slice
BD-0005,205,0.82399994,0.41871067,0.04165077,0.97328305,1379.99975585,public-waveform-fixed-slice
BD-0005,206,0.82799994,0.68611752,-0.03568267,0.97605991,1379.99975585,public-waveform-fixed-slice
BD-0005,207,0.83199994,0.78896033,-0.06787490,1.00294017,1379.99975585,public-waveform-fixed-slice
BD-0005,208,0.83599994,0.71032565,-0.03493499,1.05815494,1379.99975585,public-waveform-fixed-slice
BD-0005,209,0.83999994,0.68565243,-0.02334594,1.08086013,1379.99975585,public-waveform-fixed-slice
BD-0005,210,0.84399994,0.55939006,0.02208232,1.06467437,1379.99975585,public-waveform-fixed-slice
BD-0005,211,0.84799994,0.50939196,0.04911899,1.02105844,1379.99975585,public-waveform-fixed-slice
BD-0005,212,0.85199994,0.43400409,0.05479526,1.01934063,1379.99975585,public-waveform-fixed-slice
BD-0005,213,0.85599994,0.53102952,0.01611137,1.01645147,1379.99975585,public-waveform-fixed-slice
BD-0005,214,0.85999994,0.55210167,0.00416183,1.06385672,1379.99975585,public-waveform-fixed-slice
BD-0005,215,0.86399994,0.60309797,-0.00040149,1.05647528,1379.99975585,public-waveform-fixed-slice
BD-0005,216,0.86799994,0.52573305,0.00896263,1.07077074,1379.99975585,public-waveform-fixed-slice
BD-0005,217,0.87199994,0.69955438,-0.02609825,0.98983252,1379.99975585,public-waveform-fixed-slice
BD-0005,218,0.87599994,0.69466364,-0.01585006,0.95999884,1379.99975585,public-waveform-fixed-slice
BD-0005,219,0.87999993,0.66103595,-0.00023651,0.93062776,1379.99975585,public-waveform-fixed-slice
BD-0005,220,0.88399993,0.51077425,0.03063011,0.96072119,1379.99975585,public-waveform-fixed-slice
BD-0005,221,0.88799993,0.41989591,0.05229949,0.97287529,1379.99975585,public-waveform-fixed-slice
BD-0005,222,0.89199993,0.52908879,0.02205467,0.96551793,1379.99975585,public-waveform-fixed-slice
BD-0005,223,0.89599993,0.47550612,0.03018379,1.00342774,1379.99975585,public-waveform-fixed-slice
BD-0005,224,0.89999993,0.45658114,0.00960159,1.00290930,1379.99975585,public-waveform-fixed-slice
BD-0005,225,0.90399993,0.74892747,-0.07130050,0.99937582,1379.99975585,public-waveform-fixed-slice
BD-0005,226,0.90799993,0.64577865,-0.03520202,0.96271765,1379.99975585,public-waveform-fixed-slice
BD-0005,227,0.91199993,0.51279276,0.00934600,0.98012167,1379.99975585,public-waveform-fixed-slice
BD-0005,228,0.91599993,0.58007985,0.00822830,0.96795070,1379.99975585,public-waveform-fixed-slice
BD-0005,229,0.91999993,0.53438496,0.01182556,0.95825171,1379.99975585,public-waveform-fixed-slice
BD-0005,230,0.92399993,0.35029575,0.04999637,0.97755259,1379.99975585,public-waveform-fixed-slice
BD-0005,231,0.92799993,0.30802130,0.06798076,0.97719109,1379.99975585,public-waveform-fixed-slice
BD-0005,232,0.93199993,0.54793989,-0.03150367,0.93962723,1379.99975585,public-waveform-fixed-slice
BD-0005,233,0.93599993,0.70863246,-0.08501625,0.93441987,1379.99975585,public-waveform-fixed-slice
BD-0005,234,0.93999993,0.59584444,-0.04270839,0.96600329,1379.99975585,public-waveform-fixed-slice
BD-0005,235,0.94399993,0.54171425,0.00631713,0.98535245,1379.99975585,public-waveform-fixed-slice
BD-0005,236,0.94799993,0.44728705,0.03584289,0.99358707,1379.99975585,public-waveform-fixed-slice
BD-0005,237,0.95199993,0.33245235,0.05565645,0.95755338,1379.99975585,public-waveform-fixed-slice
BD-0005,238,0.95599993,0.27391752,0.05594182,0.89312857,1379.99975585,public-waveform-fixed-slice
BD-0005,239,0.95999993,0.34379062,0.01321280,0.87219530,1379.99975585,public-waveform-fixed-slice
BD-0005,240,0.96399993,0.51815319,-0.04358685,0.87542259,1379.99975585,public-waveform-fixed-slice
BD-0005,241,0.96799993,0.67603707,-0.09719932,0.93180125,1379.99975585,public-waveform-fixed-slice
BD-0005,242,0.97199993,0.72248041,-0.07876485,0.94509553,1379.99975585,public-waveform-fixed-slice
BD-0005,243,0.97599993,0.61435568,-0.02587819,0.97127288,1379.99975585,public-waveform-fixed-slice
BD-0005,244,0.97999993,0.33024522,0.06673914,0.96544045,1379.99975585,public-waveform-fixed-slice
BD-0005,245,0.98399993,0.31293290,0.07521855,1.03108286,1379.99975585,public-waveform-fixed-slice
BD-0005,246,0.98799993,0.27554044,0.05042016,0.97692871,1379.99975585,public-waveform-fixed-slice
BD-0005,247,0.99199993,0.36067223,0.01171755,0.94451403,1379.99975585,public-waveform-fixed-slice
BD-0005,248,0.99599993,0.51454114,-0.04367029,0.86317908,1379.99975585,public-waveform-fixed-slice
BD-0005,249,0.99999993,0.60588252,-0.07228565,0.89862114,1379.99975585,public-waveform-fixed-slice
BD-0005,250,1.00399993,0.79205614,-0.10075092,0.89379501,1379.99975585,public-waveform-fixed-slice
BD-0005,251,1.00799993,0.44731789,0.01593077,1.00574529,1379.99975585,public-waveform-fixed-slice
BD-0005,252,1.01199993,0.37108561,0.05508947,1.00897276,1379.99975585,public-waveform-fixed-slice
BD-0005,253,1.01599993,0.20756767,0.09624099,1.01179289,1379.99975585,public-waveform-fixed-slice
BD-0005,254,1.01999993,0.22552281,0.05126094,0.89321029,1379.99975585,public-waveform-fixed-slice
BD-0005,255,1.02399992,0.32292297,0.00586414,0.88838404,1379.99975585,public-waveform-fixed-slice
BD-0005,256,1.02799992,0.42919915,-0.02971613,0.93590605,1379.99975585,public-waveform-fixed-slice
BD-0006,1,0.00800000,-0.10466898,-0.00829124,0.85720574,1379.99975585,public-waveform-fixed-slice
BD-0006,2,0.01199999,-0.19697128,0.02045631,0.88669192,1379.99975585,public-waveform-fixed-slice
BD-0006,3,0.01599999,-0.30209958,0.04983711,0.90651929,1379.99975585,public-waveform-fixed-slice
BD-0006,4,0.01999999,-0.30452612,0.04052925,0.85588169,1379.99975585,public-waveform-fixed-slice
