source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,known_failure_window,source_id,maintenance_action_allowed,data_nature
5629790,2020-04-18 01:17:30,8.958,8.774,-0.009999999999998,2.024000000000001,8.774,74.05,5.8225,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629800,2020-04-18 01:17:40,8.968,8.784,-0.009999999999998,2.0279999999999987,8.786,73.975,5.827500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629810,2020-04-18 01:17:50,7.506,8.768,-0.009999999999998,1.597999999999999,8.768,74.15,5.385,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629820,2020-04-18 01:18:00,8.634,8.75,-0.0079999999999991,1.92,8.75,74.42500000000001,5.645,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629830,2020-04-18 01:18:10,8.908,8.748,-0.009999999999998,2.001999999999999,8.748,74.55000000000001,5.8125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629840,2020-04-18 01:18:20,8.912,8.756,-0.009999999999998,2.006,8.758,74.47500000000001,5.682499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629850,2020-04-18 01:18:30,8.916,8.764,-0.009999999999998,2.01,8.768,74.22500000000001,5.8375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629860,2020-04-18 01:18:39,8.92,8.77,-0.009999999999998,2.0120000000000005,8.772,74.15,5.672499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629870,2020-04-18 01:18:49,7.76,8.758,-0.009999999999998,1.67,8.758,74.15,5.3725000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629880,2020-04-18 01:18:59,8.824,8.738,-0.009999999999998,1.9800000000000004,8.74,74.2,5.672499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629890,2020-04-18 01:19:09,8.946,8.748,-0.009999999999998,2.0180000000000007,8.75,74.25,5.647500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629900,2020-04-18 01:19:19,8.952,8.762,-0.009999999999998,2.0180000000000007,8.762,74.2,5.780000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629910,2020-04-18 01:19:29,8.958,8.774,-0.009999999999998,2.022,8.774,74.10000000000001,5.7475000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629920,2020-04-18 01:19:39,8.966,8.784,-0.0079999999999991,2.026,8.784,74.025,5.815,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629930,2020-04-18 01:19:49,7.512,8.766,-0.009999999999998,1.596,8.768,74.25,5.4175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629940,2020-04-18 01:19:59,8.62,8.748,-0.0079999999999991,1.9160000000000004,8.75,74.44999999999999,5.5825,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629950,2020-04-18 01:20:09,8.908,8.748,-0.0060000000000002,2.001999999999999,8.748,74.64999999999999,5.6625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629960,2020-04-18 01:20:19,8.91,8.756,-0.0079999999999991,2.006,8.758,74.55000000000001,5.800000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629970,2020-04-18 01:20:29,8.916,8.764,-0.0079999999999991,2.007999999999999,8.764,74.325,5.8125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629980,2020-04-18 01:20:38,8.92,8.77,-0.0079999999999991,2.0120000000000005,8.772,74.15,5.6850000000000005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5629990,2020-04-18 01:20:48,7.858,8.758,-0.0079999999999991,1.6900000000000013,8.756,74.175,5.484999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630000,2020-04-18 01:20:58,8.866,8.738,-0.009999999999998,1.9920000000000009,8.738,74.30000000000001,5.6325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630010,2020-04-18 01:21:08,8.946,8.75,-0.009999999999998,2.016,8.75,74.42500000000001,5.82,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630020,2020-04-18 01:21:18,8.954,8.762,-0.0079999999999991,2.0180000000000007,8.764,74.15,5.7125,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630030,2020-04-18 01:21:28,8.96,8.774,-0.009999999999998,2.024000000000001,8.774,74.125,5.767500000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630040,2020-04-18 01:21:38,8.968,8.784,-0.009999999999998,2.0279999999999987,8.784,74.05,5.815,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630050,2020-04-18 01:21:48,7.635999999999999,8.766,-0.009999999999998,1.629999999999999,8.766,74.15,5.3725000000000005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630060,2020-04-18 01:21:58,8.694,8.748,-0.009999999999998,1.9400000000000013,8.75,74.37499999999999,5.717499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630070,2020-04-18 01:22:08,8.908,8.746,-0.009999999999998,2.004,8.748,74.57499999999999,5.74,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630080,2020-04-18 01:22:18,8.912,8.756,-0.009999999999998,2.006,8.758,74.275,5.6675,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630090,2020-04-18 01:22:27,8.916,8.766,-0.009999999999998,2.01,8.766,74.175,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630100,2020-04-18 01:22:37,8.922,8.774,-0.0079999999999991,2.0120000000000005,8.774,74.175,5.8125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630110,2020-04-18 01:22:47,7.878,8.758,-0.009999999999998,1.7100000000000009,8.758,74.175,5.432500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630120,2020-04-18 01:22:57,8.92,8.738,-0.009999999999998,2.006,8.738,74.35000000000001,5.805,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630130,2020-04-18 01:23:07,8.946,8.752,-0.0079999999999991,2.014,8.752,74.37499999999999,5.6850000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630140,2020-04-18 01:23:17,8.952,8.764,-0.009999999999998,2.02,8.766,74.15,5.782499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630150,2020-04-18 01:23:27,8.962,8.776,-0.0079999999999991,2.024000000000001,8.776,74.075,5.762499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630160,2020-04-18 01:23:37,8.972,8.786,-0.0079999999999991,2.026,8.788,74.15,5.774999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630170,2020-04-18 01:23:47,7.66,8.768,-0.0079999999999991,1.6400000000000006,8.77,74.125,5.442499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630180,2020-04-18 01:23:57,8.702,8.748,-0.009999999999998,1.942,8.75,74.4,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630190,2020-04-18 01:24:07,8.91,8.75,-0.0079999999999991,2.004,8.752,74.52499999999999,5.785,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630200,2020-04-18 01:24:16,8.912,8.758,-0.009999999999998,2.007999999999999,8.76,74.275,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630210,2020-04-18 01:24:26,8.916,8.766,-0.009999999999998,2.0120000000000005,8.768,74.22500000000001,5.705,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630220,2020-04-18 01:24:36,8.922,8.772,-0.009999999999998,2.014,8.774,74.05,5.7575,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630230,2020-04-18 01:24:46,7.981999999999999,8.756,-0.0120000000000004,1.731999999999999,8.756,74.15,5.5175,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630240,2020-04-18 01:24:56,8.912,8.738,-0.009999999999998,2.004,8.738,74.35000000000001,5.7925,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630250,2020-04-18 01:25:06,8.948,8.754,-0.0079999999999991,2.016,8.754,74.30000000000001,5.7425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630260,2020-04-18 01:25:16,8.954,8.766,-0.0079999999999991,2.0180000000000007,8.766,74.25,5.794999999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630270,2020-04-18 01:25:26,8.96,8.776,-0.009999999999998,2.024000000000001,8.776,74.15,5.657499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630280,2020-04-18 01:25:36,8.968,8.786,-0.009999999999998,2.026,8.788,74.175,5.789999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630290,2020-04-18 01:25:46,7.74,8.766,-0.009999999999998,1.6580000000000013,8.768,74.35000000000001,5.5175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630300,2020-04-18 01:25:56,8.73,8.748,-0.009999999999998,1.9499999999999995,8.748,74.44999999999999,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630310,2020-04-18 01:26:05,8.91,8.75,-0.009999999999998,2.004,8.75,74.55000000000001,5.797499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630320,2020-04-18 01:26:15,8.914,8.758,-0.009999999999998,2.006,8.76,74.44999999999999,5.7125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630330,2020-04-18 01:26:25,8.916,8.766,-0.0079999999999991,2.007999999999999,8.768,74.325,5.7425,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630340,2020-04-18 01:26:35,8.922,8.772,-0.009999999999998,2.01,8.774,74.22500000000001,5.800000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630350,2020-04-18 01:26:45,8.066,8.754,-0.0120000000000004,1.7539999999999996,8.756,74.25,5.465,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630360,2020-04-18 01:26:55,8.928,8.738,-0.009999999999998,2.016,8.74,74.44999999999999,5.634999999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630370,2020-04-18 01:27:05,8.948,8.752,-0.0079999999999991,2.016,8.754,74.44999999999999,5.760000000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630380,2020-04-18 01:27:15,8.952,8.766,-0.009999999999998,2.016,8.766,74.22500000000001,5.774999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630390,2020-04-18 01:27:25,8.962,8.776,-0.009999999999998,2.024000000000001,8.778,74.22500000000001,5.7425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630400,2020-04-18 01:27:35,8.968,8.786,-0.009999999999998,2.026,8.786,74.22500000000001,5.815,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630410,2020-04-18 01:27:45,7.726000000000001,8.766,-0.0079999999999991,1.661999999999999,8.768,74.275,5.422499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630420,2020-04-18 01:27:54,8.786,8.746,-0.0079999999999991,1.968,8.746,74.57499999999999,5.622499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630430,2020-04-18 01:28:04,8.91,8.748,-0.009999999999998,2.006,8.752,74.55000000000001,5.772500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630440,2020-04-18 01:28:14,8.91,8.758,-0.009999999999998,2.006,8.76,74.35000000000001,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630450,2020-04-18 01:28:24,8.918,8.766,-0.009999999999998,2.01,8.768,74.15,5.800000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630460,2020-04-18 01:28:34,8.92,8.772,-0.009999999999998,2.0120000000000005,8.774,74.15,5.645,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630470,2020-04-18 01:28:44,8.054,8.754,-0.009999999999998,1.75,8.754,74.22500000000001,5.58,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630480,2020-04-18 01:28:54,8.934,8.738,-0.009999999999998,2.014,8.738,74.44999999999999,5.649999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630490,2020-04-18 01:29:04,8.944,8.752,-0.009999999999998,2.014,8.752,74.275,5.7225,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630500,2020-04-18 01:29:14,8.952,8.764,-0.009999999999998,2.022,8.764,74.22500000000001,5.68,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630510,2020-04-18 01:29:24,8.96,8.774,-0.009999999999998,2.026,8.776,74.15,5.827500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630520,2020-04-18 01:29:34,6.0,8.782,-0.0079999999999991,1.193999999999999,8.784,74.15,5.162500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630530,2020-04-18 01:29:43,7.859999999999999,8.764,-0.0079999999999991,1.6920000000000002,8.764,74.25,5.5525,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630540,2020-04-18 01:29:53,8.798,8.744,-0.0079999999999991,1.9699999999999989,8.746,74.55000000000001,5.67,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630550,2020-04-18 01:30:03,8.906,8.748,-0.009999999999998,2.004,8.75,74.64999999999999,5.752500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630560,2020-04-18 01:30:13,8.908,8.758,-0.009999999999998,2.006,8.76,74.44999999999999,5.705,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630570,2020-04-18 01:30:23,8.914,8.764,-0.0060000000000002,2.007999999999999,8.766,74.325,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630580,2020-04-18 01:30:33,8.204,8.772,-0.0079999999999991,1.8680000000000003,8.772,74.25,5.760000000000002,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630590,2020-04-18 01:30:43,8.192,8.748,-0.009999999999998,1.7919999999999998,8.75,74.35000000000001,5.475000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630600,2020-04-18 01:30:53,8.936,8.738,-0.0079999999999991,2.014,8.74,74.52499999999999,5.734999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630610,2020-04-18 01:31:03,8.946,8.752,-0.009999999999998,2.016,8.754,74.47500000000001,5.805,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630620,2020-04-18 01:31:13,8.952,8.762,-0.0079999999999991,2.02,8.766,74.325,5.727500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630630,2020-04-18 01:31:23,8.96,8.776,-0.0079999999999991,2.022,8.776,74.175,5.75,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630640,2020-04-18 01:31:33,5.800000000000001,8.782,-0.0079999999999991,1.1159999999999997,8.784,74.22500000000001,5.069999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630650,2020-04-18 01:31:42,7.874,8.762,-0.0079999999999991,1.6980000000000004,8.764,74.35000000000001,5.5275,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630660,2020-04-18 01:31:52,8.85,8.742,-0.009999999999998,1.9860000000000009,8.744,74.52499999999999,5.715,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630670,2020-04-18 01:32:02,8.906,8.748,-0.0079999999999991,2.004,8.75,74.47500000000001,5.802499999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630680,2020-04-18 01:32:12,8.912,8.758,-0.009999999999998,2.006,8.758,74.42500000000001,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630690,2020-04-18 01:32:22,8.916,8.764,-0.0079999999999991,2.007999999999999,8.766,74.05,5.807500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630700,2020-04-18 01:32:32,6.246,8.77,-0.0079999999999991,1.2199999999999989,8.77,74.125,5.125,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630710,2020-04-18 01:32:42,8.19,8.75,-0.009999999999998,1.7899999999999991,8.75,74.15,5.4925,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630720,2020-04-18 01:32:52,8.936,8.736,-0.0079999999999991,2.014,8.738,74.35000000000001,5.694999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630730,2020-04-18 01:33:02,8.946,8.75,-0.009999999999998,2.016,8.752,74.4,5.74,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630740,2020-04-18 01:33:12,8.952,8.764,-0.009999999999998,2.02,8.766,74.25,5.785,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630750,2020-04-18 01:33:22,8.96,8.776,-0.009999999999998,2.022,8.776,74.15,5.7425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630760,2020-04-18 01:33:31,5.892,8.778,-0.0079999999999991,1.0919999999999987,8.782,74.15,5.049999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630770,2020-04-18 01:33:41,7.948,8.758,-0.0079999999999991,1.718,8.76,74.44999999999999,5.4175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630780,2020-04-18 01:33:51,8.88,8.738,-0.009999999999998,1.994,8.742,74.62500000000001,5.634999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630790,2020-04-18 01:34:01,8.906,8.746,-0.0079999999999991,2.004,8.75,74.57499999999999,5.737500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630800,2020-04-18 01:34:11,8.91,8.758,-0.0079999999999991,2.007999999999999,8.758,74.42500000000001,5.6325,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630810,2020-04-18 01:34:21,8.912,8.762,-0.009999999999998,2.007999999999999,8.764,74.25,5.794999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630820,2020-04-18 01:34:31,6.456,8.766,-0.0079999999999991,1.282,8.768,74.15,5.137499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630830,2020-04-18 01:34:41,8.244,8.748,-0.0079999999999991,1.815999999999999,8.75,74.275,5.5875,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630840,2020-04-18 01:34:51,8.934,8.736,-0.009999999999998,2.014,8.738,74.42500000000001,5.754999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630850,2020-04-18 01:35:01,8.946,8.748,-0.0079999999999991,2.016,8.752,74.37499999999999,5.7925,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630860,2020-04-18 01:35:11,8.95,8.764,-0.009999999999998,2.02,8.764,74.25,5.762499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630870,2020-04-18 01:35:20,8.958,8.77,-0.009999999999998,2.022,8.774,74.05,5.782499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630880,2020-04-18 01:35:30,5.85,8.778,-0.009999999999998,1.0820000000000007,8.78,74.15,5.0075,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630890,2020-04-18 01:35:40,8.04,8.756,-0.009999999999998,1.7539999999999996,8.758,74.30000000000001,5.585000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630900,2020-04-18 01:35:50,8.874,8.738,-0.009999999999998,1.9960000000000004,8.74,74.55000000000001,5.615000000000002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630910,2020-04-18 01:36:00,8.906,8.746,-0.009999999999998,2.004,8.748,74.52499999999999,5.68,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630920,2020-04-18 01:36:10,8.906,8.754,-0.0079999999999991,2.006,8.756,74.25,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630930,2020-04-18 01:36:20,8.912,8.76,-0.0079999999999991,2.007999999999999,8.764,74.15,5.782499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630940,2020-04-18 01:36:30,6.385999999999999,8.764,-0.009999999999998,1.2400000000000002,8.766,74.25,5.0975,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630950,2020-04-18 01:36:40,8.334,8.744,-0.009999999999998,1.8360000000000003,8.744,74.25,5.657499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630960,2020-04-18 01:36:50,8.934,8.736,-0.009999999999998,2.014,8.738,74.50000000000001,5.657499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630970,2020-04-18 01:37:00,8.944,8.75,-0.0079999999999991,2.016,8.752,74.325,5.674999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630980,2020-04-18 01:37:09,8.95,8.762,-0.009999999999998,2.0180000000000007,8.764,74.15,5.807500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5630990,2020-04-18 01:37:19,8.96,8.772,-0.009999999999998,2.02,8.774,74.125,5.6975,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5631000,2020-04-18 01:37:29,6.1080000000000005,8.776,-0.009999999999998,1.17,8.778,74.15,5.1175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5631010,2020-04-18 01:37:39,8.014,8.758,-0.009999999999998,1.7379999999999995,8.758,74.25,5.447500000000002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
